"county","precinct","office","district","party","candidate","votes"
"Monroe","Henrietta 1","State Senate",59,"CON","Patrick M. Gallivan",37
"Monroe","Henrietta 2","State Senate",59,"CON","Patrick M. Gallivan",27
"Monroe","Henrietta 3","State Senate",59,"CON","Patrick M. Gallivan",12
"Monroe","Henrietta 4","State Senate",59,"CON","Patrick M. Gallivan",22
"Monroe","Henrietta 5","State Senate",59,"CON","Patrick M. Gallivan",38
"Monroe","Henrietta 6","State Senate",59,"CON","Patrick M. Gallivan",41
"Monroe","Henrietta 7","State Senate",59,"CON","Patrick M. Gallivan",28
"Monroe","Henrietta 8","State Senate",59,"CON","Patrick M. Gallivan",26
"Monroe","Henrietta 9","State Senate",59,"CON","Patrick M. Gallivan",27
"Monroe","Henrietta 10","State Senate",59,"CON","Patrick M. Gallivan",32
"Monroe","Henrietta 11","State Senate",59,"CON","Patrick M. Gallivan",22
"Monroe","Henrietta 12","State Senate",59,"CON","Patrick M. Gallivan",38
"Monroe","Henrietta 13","State Senate",59,"CON","Patrick M. Gallivan",46
"Monroe","Henrietta 14","State Senate",59,"CON","Patrick M. Gallivan",28
"Monroe","Henrietta 15","State Senate",59,"CON","Patrick M. Gallivan",32
"Monroe","Henrietta 16","State Senate",59,"CON","Patrick M. Gallivan",19
"Monroe","Henrietta 17","State Senate",59,"CON","Patrick M. Gallivan",40
"Monroe","Henrietta 18","State Senate",59,"CON","Patrick M. Gallivan",26
"Monroe","Henrietta 19","State Senate",59,"CON","Patrick M. Gallivan",24
"Monroe","Henrietta 20","State Senate",59,"CON","Patrick M. Gallivan",40
"Monroe","Henrietta 21","State Senate",59,"CON","Patrick M. Gallivan",30
"Monroe","Henrietta 22","State Senate",59,"CON","Patrick M. Gallivan",46
"Monroe","Henrietta 23","State Senate",59,"CON","Patrick M. Gallivan",30
"Monroe","Henrietta 24","State Senate",59,"CON","Patrick M. Gallivan",26
"Monroe","Henrietta 25","State Senate",59,"CON","Patrick M. Gallivan",32
"Monroe","Henrietta 26","State Senate",59,"CON","Patrick M. Gallivan",69
"Monroe","Henrietta 27","State Senate",59,"CON","Patrick M. Gallivan",50
"Monroe","Henrietta 28","State Senate",59,"CON","Patrick M. Gallivan",38
"Monroe","Henrietta 29","State Senate",59,"CON","Patrick M. Gallivan",97
"Monroe","Henrietta 30","State Senate",59,"CON","Patrick M. Gallivan",47
"Monroe","Henrietta 31","State Senate",59,"CON","Patrick M. Gallivan",20
"Monroe","Henrietta 32","State Senate",59,"CON","Patrick M. Gallivan",37
"Monroe","Henrietta 33","State Senate",59,"CON","Patrick M. Gallivan",28
"Monroe","Henrietta 34","State Senate",59,"CON","Patrick M. Gallivan",18
"Monroe","Henrietta 35","State Senate",59,"CON","Patrick M. Gallivan",55
"Monroe","Wheatland 1","State Senate",59,"CON","Patrick M. Gallivan",55
"Monroe","Wheatland 2","State Senate",59,"CON","Patrick M. Gallivan",55
"Monroe","Wheatland 3","State Senate",59,"CON","Patrick M. Gallivan",49
"Monroe","Wheatland 4","State Senate",59,"CON","Patrick M. Gallivan",42
"Monroe","Wheatland 5","State Senate",59,"CON","Patrick M. Gallivan",69
"Monroe","Henrietta 1","State Senate",59,"IND","Patrick M. Gallivan",19
"Monroe","Henrietta 2","State Senate",59,"IND","Patrick M. Gallivan",17
"Monroe","Henrietta 3","State Senate",59,"IND","Patrick M. Gallivan",7
"Monroe","Henrietta 4","State Senate",59,"IND","Patrick M. Gallivan",14
"Monroe","Henrietta 5","State Senate",59,"IND","Patrick M. Gallivan",14
"Monroe","Henrietta 6","State Senate",59,"IND","Patrick M. Gallivan",19
"Monroe","Henrietta 7","State Senate",59,"IND","Patrick M. Gallivan",8
"Monroe","Henrietta 8","State Senate",59,"IND","Patrick M. Gallivan",20
"Monroe","Henrietta 9","State Senate",59,"IND","Patrick M. Gallivan",14
"Monroe","Henrietta 10","State Senate",59,"IND","Patrick M. Gallivan",8
"Monroe","Henrietta 11","State Senate",59,"IND","Patrick M. Gallivan",9
"Monroe","Henrietta 12","State Senate",59,"IND","Patrick M. Gallivan",22
"Monroe","Henrietta 13","State Senate",59,"IND","Patrick M. Gallivan",13
"Monroe","Henrietta 14","State Senate",59,"IND","Patrick M. Gallivan",17
"Monroe","Henrietta 15","State Senate",59,"IND","Patrick M. Gallivan",15
"Monroe","Henrietta 16","State Senate",59,"IND","Patrick M. Gallivan",10
"Monroe","Henrietta 17","State Senate",59,"IND","Patrick M. Gallivan",22
"Monroe","Henrietta 18","State Senate",59,"IND","Patrick M. Gallivan",16
"Monroe","Henrietta 19","State Senate",59,"IND","Patrick M. Gallivan",13
"Monroe","Henrietta 20","State Senate",59,"IND","Patrick M. Gallivan",18
"Monroe","Henrietta 21","State Senate",59,"IND","Patrick M. Gallivan",9
"Monroe","Henrietta 22","State Senate",59,"IND","Patrick M. Gallivan",15
"Monroe","Henrietta 23","State Senate",59,"IND","Patrick M. Gallivan",22
"Monroe","Henrietta 24","State Senate",59,"IND","Patrick M. Gallivan",15
"Monroe","Henrietta 25","State Senate",59,"IND","Patrick M. Gallivan",14
"Monroe","Henrietta 26","State Senate",59,"IND","Patrick M. Gallivan",30
"Monroe","Henrietta 27","State Senate",59,"IND","Patrick M. Gallivan",27
"Monroe","Henrietta 28","State Senate",59,"IND","Patrick M. Gallivan",16
"Monroe","Henrietta 29","State Senate",59,"IND","Patrick M. Gallivan",36
"Monroe","Henrietta 30","State Senate",59,"IND","Patrick M. Gallivan",30
"Monroe","Henrietta 31","State Senate",59,"IND","Patrick M. Gallivan",8
"Monroe","Henrietta 32","State Senate",59,"IND","Patrick M. Gallivan",19
"Monroe","Henrietta 33","State Senate",59,"IND","Patrick M. Gallivan",13
"Monroe","Henrietta 34","State Senate",59,"IND","Patrick M. Gallivan",5
"Monroe","Henrietta 35","State Senate",59,"IND","Patrick M. Gallivan",15
"Monroe","Wheatland 1","State Senate",59,"IND","Patrick M. Gallivan",11
"Monroe","Wheatland 2","State Senate",59,"IND","Patrick M. Gallivan",21
"Monroe","Wheatland 3","State Senate",59,"IND","Patrick M. Gallivan",20
"Monroe","Wheatland 4","State Senate",59,"IND","Patrick M. Gallivan",23
"Monroe","Wheatland 5","State Senate",59,"IND","Patrick M. Gallivan",17
"Monroe","Henrietta 1","State Senate",59,"REF","Patrick M. Gallivan",4
"Monroe","Henrietta 2","State Senate",59,"REF","Patrick M. Gallivan",0
"Monroe","Henrietta 3","State Senate",59,"REF","Patrick M. Gallivan",5
"Monroe","Henrietta 4","State Senate",59,"REF","Patrick M. Gallivan",0
"Monroe","Henrietta 5","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 6","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 7","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 8","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 9","State Senate",59,"REF","Patrick M. Gallivan",1
"Monroe","Henrietta 10","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 11","State Senate",59,"REF","Patrick M. Gallivan",0
"Monroe","Henrietta 12","State Senate",59,"REF","Patrick M. Gallivan",0
"Monroe","Henrietta 13","State Senate",59,"REF","Patrick M. Gallivan",5
"Monroe","Henrietta 14","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 15","State Senate",59,"REF","Patrick M. Gallivan",4
"Monroe","Henrietta 16","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 17","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 18","State Senate",59,"REF","Patrick M. Gallivan",1
"Monroe","Henrietta 19","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 20","State Senate",59,"REF","Patrick M. Gallivan",7
"Monroe","Henrietta 21","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 22","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 23","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 24","State Senate",59,"REF","Patrick M. Gallivan",5
"Monroe","Henrietta 25","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Henrietta 26","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 27","State Senate",59,"REF","Patrick M. Gallivan",5
"Monroe","Henrietta 28","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 29","State Senate",59,"REF","Patrick M. Gallivan",5
"Monroe","Henrietta 30","State Senate",59,"REF","Patrick M. Gallivan",8
"Monroe","Henrietta 31","State Senate",59,"REF","Patrick M. Gallivan",1
"Monroe","Henrietta 32","State Senate",59,"REF","Patrick M. Gallivan",1
"Monroe","Henrietta 33","State Senate",59,"REF","Patrick M. Gallivan",0
"Monroe","Henrietta 34","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 35","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Wheatland 1","State Senate",59,"REF","Patrick M. Gallivan",3
"Monroe","Wheatland 2","State Senate",59,"REF","Patrick M. Gallivan",1
"Monroe","Wheatland 3","State Senate",59,"REF","Patrick M. Gallivan",5
"Monroe","Wheatland 4","State Senate",59,"REF","Patrick M. Gallivan",1
"Monroe","Wheatland 5","State Senate",59,"REF","Patrick M. Gallivan",2
"Monroe","Henrietta 1","State Senate",59,,"Scatter",0
"Monroe","Henrietta 2","State Senate",59,,"Scatter",0
"Monroe","Henrietta 3","State Senate",59,,"Scatter",0
"Monroe","Henrietta 4","State Senate",59,,"Scatter",0
"Monroe","Henrietta 5","State Senate",59,,"Scatter",0
"Monroe","Henrietta 6","State Senate",59,,"Scatter",0
"Monroe","Henrietta 7","State Senate",59,,"Scatter",0
"Monroe","Henrietta 8","State Senate",59,,"Scatter",1
"Monroe","Henrietta 9","State Senate",59,,"Scatter",0
"Monroe","Henrietta 10","State Senate",59,,"Scatter",0
"Monroe","Henrietta 11","State Senate",59,,"Scatter",1
"Monroe","Henrietta 12","State Senate",59,,"Scatter",0
"Monroe","Henrietta 13","State Senate",59,,"Scatter",0
"Monroe","Henrietta 14","State Senate",59,,"Scatter",0
"Monroe","Henrietta 15","State Senate",59,,"Scatter",1
"Monroe","Henrietta 16","State Senate",59,,"Scatter",0
"Monroe","Henrietta 17","State Senate",59,,"Scatter",1
"Monroe","Henrietta 18","State Senate",59,,"Scatter",0
"Monroe","Henrietta 19","State Senate",59,,"Scatter",1
"Monroe","Henrietta 20","State Senate",59,,"Scatter",0
"Monroe","Henrietta 21","State Senate",59,,"Scatter",0
"Monroe","Henrietta 22","State Senate",59,,"Scatter",1
"Monroe","Henrietta 23","State Senate",59,,"Scatter",0
"Monroe","Henrietta 24","State Senate",59,,"Scatter",0
"Monroe","Henrietta 25","State Senate",59,,"Scatter",0
"Monroe","Henrietta 26","State Senate",59,,"Scatter",0
"Monroe","Henrietta 27","State Senate",59,,"Scatter",0
"Monroe","Henrietta 28","State Senate",59,,"Scatter",1
"Monroe","Henrietta 29","State Senate",59,,"Scatter",3
"Monroe","Henrietta 30","State Senate",59,,"Scatter",0
"Monroe","Henrietta 31","State Senate",59,,"Scatter",1
"Monroe","Henrietta 32","State Senate",59,,"Scatter",0
"Monroe","Henrietta 33","State Senate",59,,"Scatter",1
"Monroe","Henrietta 34","State Senate",59,,"Scatter",0
"Monroe","Henrietta 35","State Senate",59,,"Scatter",0
"Monroe","Wheatland 1","State Senate",59,,"Scatter",0
"Monroe","Wheatland 2","State Senate",59,,"Scatter",0
"Monroe","Wheatland 3","State Senate",59,,"Scatter",1
"Monroe","Wheatland 4","State Senate",59,,"Scatter",1
"Monroe","Wheatland 5","State Senate",59,,"Scatter",0
"Monroe","Henrietta 1","State Senate",59,,"Blank and void",44
"Monroe","Henrietta 2","State Senate",59,,"Blank and void",52
"Monroe","Henrietta 3","State Senate",59,,"Blank and void",27
"Monroe","Henrietta 4","State Senate",59,,"Blank and void",34
"Monroe","Henrietta 5","State Senate",59,,"Blank and void",46
"Monroe","Henrietta 6","State Senate",59,,"Blank and void",44
"Monroe","Henrietta 7","State Senate",59,,"Blank and void",29
"Monroe","Henrietta 8","State Senate",59,,"Blank and void",34
"Monroe","Henrietta 9","State Senate",59,,"Blank and void",29
"Monroe","Henrietta 10","State Senate",59,,"Blank and void",51
"Monroe","Henrietta 11","State Senate",59,,"Blank and void",36
"Monroe","Henrietta 12","State Senate",59,,"Blank and void",32
"Monroe","Henrietta 13","State Senate",59,,"Blank and void",55
"Monroe","Henrietta 14","State Senate",59,,"Blank and void",50
"Monroe","Henrietta 15","State Senate",59,,"Blank and void",59
"Monroe","Henrietta 16","State Senate",59,,"Blank and void",23
"Monroe","Henrietta 17","State Senate",59,,"Blank and void",41
"Monroe","Henrietta 18","State Senate",59,,"Blank and void",55
"Monroe","Henrietta 19","State Senate",59,,"Blank and void",29
"Monroe","Henrietta 20","State Senate",59,,"Blank and void",58
"Monroe","Henrietta 21","State Senate",59,,"Blank and void",27
"Monroe","Henrietta 22","State Senate",59,,"Blank and void",47
"Monroe","Henrietta 23","State Senate",59,,"Blank and void",34
"Monroe","Henrietta 24","State Senate",59,,"Blank and void",73
"Monroe","Henrietta 25","State Senate",59,,"Blank and void",42
"Monroe","Henrietta 26","State Senate",59,,"Blank and void",81
"Monroe","Henrietta 27","State Senate",59,,"Blank and void",73
"Monroe","Henrietta 28","State Senate",59,,"Blank and void",34
"Monroe","Henrietta 29","State Senate",59,,"Blank and void",127
"Monroe","Henrietta 30","State Senate",59,,"Blank and void",103
"Monroe","Henrietta 31","State Senate",59,,"Blank and void",38
"Monroe","Henrietta 32","State Senate",59,,"Blank and void",52
"Monroe","Henrietta 33","State Senate",59,,"Blank and void",28
"Monroe","Henrietta 34","State Senate",59,,"Blank and void",29
"Monroe","Henrietta 35","State Senate",59,,"Blank and void",54
"Monroe","Wheatland 1","State Senate",59,,"Blank and void",36
"Monroe","Wheatland 2","State Senate",59,,"Blank and void",43
"Monroe","Wheatland 3","State Senate",59,,"Blank and void",51
"Monroe","Wheatland 4","State Senate",59,,"Blank and void",49
"Monroe","Wheatland 5","State Senate",59,,"Blank and void",44
