"county","precinct","office","district","party","candidate","votes"
"Monroe","Leg. Dist. 23 5","State Senate",55,,"Total votes",263
"Monroe","Leg. Dist. 23 6","State Senate",55,,"Total votes",224
"Monroe","Leg. Dist. 23 7","State Senate",55,,"Total votes",424
"Monroe","Leg. Dist. 23 8","State Senate",55,,"Total votes",381
"Monroe","Leg. Dist. 23 9","State Senate",55,,"Total votes",259
"Monroe","Leg. Dist. 23 10","State Senate",55,,"Total votes",306
"Monroe","Leg. Dist. 23 11","State Senate",55,,"Total votes",356
"Monroe","Leg. Dist. 23 12","State Senate",55,,"Total votes",416
"Monroe","Leg. Dist. 23 13","State Senate",55,,"Total votes",333
"Monroe","Leg. Dist. 23 14","State Senate",55,,"Total votes",362
"Monroe","Leg. Dist. 23 15","State Senate",55,,"Total votes",263
"Monroe","Leg. Dist. 23 16","State Senate",55,,"Total votes",182
"Monroe","Leg. Dist. 23 17","State Senate",55,,"Total votes",497
"Monroe","Leg. Dist. 23 18","State Senate",55,,"Total votes",689
"Monroe","Leg. Dist. 23 19","State Senate",55,,"Total votes",402
"Monroe","Leg. Dist. 23 20","State Senate",55,,"Total votes",422
"Monroe","Leg. Dist. 23 21","State Senate",55,,"Total votes",323
"Monroe","Leg. Dist. 23 22","State Senate",55,,"Total votes",312
"Monroe","Leg. Dist. 23 23","State Senate",55,,"Total votes",231
"Monroe","Leg. Dist. 23 24","State Senate",55,,"Total votes",358
"Monroe","Leg. Dist. 23 25","State Senate",55,,"Total votes",491
"Monroe","Leg. Dist. 23 26","State Senate",55,,"Total votes",578
"Monroe","Leg. Dist. 23 27","State Senate",55,,"Total votes",267
"Monroe","Leg. Dist. 24 4","State Senate",55,,"Total votes",465
"Monroe","Leg. Dist. 24 10","State Senate",55,,"Total votes",462
"Monroe","Leg. Dist. 24 13","State Senate",55,,"Total votes",408
"Monroe","Leg. Dist. 24 14/21","State Senate",55,,"Total votes",531
"Monroe","Leg. Dist. 24 15","State Senate",55,,"Total votes",438
"Monroe","Leg. Dist. 24 16","State Senate",55,,"Total votes",371
"Monroe","Leg. Dist. 24 18","State Senate",55,,"Total votes",407
"Monroe","Leg. Dist. 29 4","State Senate",55,,"Total votes",376
"Monroe","Leg. Dist. 29 5","State Senate",55,,"Total votes",398
"Monroe","Leg. Dist. 29 6","State Senate",55,,"Total votes",253
"Monroe","Leg. Dist. 29 8","State Senate",55,,"Total votes",104
"Monroe","Leg. Dist. 29 9","State Senate",55,,"Total votes",557
"Monroe","Leg. Dist. 29 11","State Senate",55,,"Total votes",334
"Monroe","Leg. Dist. 29 12","State Senate",55,,"Total votes",431
"Monroe","Leg. Dist. 29 14","State Senate",55,,"Total votes",132
"Monroe","Leg. Dist. 29 18","State Senate",55,,"Total votes",317
"Monroe","Leg. Dist. 29 19","State Senate",55,,"Total votes",222
"Monroe","Leg. Dist. 29 21","State Senate",55,,"Total votes",395
"Monroe","Leg. Dist. 29 22","State Senate",55,,"Total votes",170
"Monroe","Leg. Dist. 29 23","State Senate",55,,"Total votes",302
"Monroe","Leg. Dist. 29 24","State Senate",55,,"Total votes",488
"Monroe","East Rochester 1","State Senate",55,,"Total votes",488
"Monroe","East Rochester 2","State Senate",55,,"Total votes",402
"Monroe","East Rochester 3","State Senate",55,,"Total votes",369
"Monroe","East Rochester 4","State Senate",55,,"Total votes",369
"Monroe","East Rochester 5","State Senate",55,,"Total votes",363
"Monroe","East Rochester 6","State Senate",55,,"Total votes",435
"Monroe","East Rochester 7","State Senate",55,,"Total votes",384
"Monroe","Irondequoit 1","State Senate",55,,"Total votes",654
"Monroe","Irondequoit 2","State Senate",55,,"Total votes",325
"Monroe","Irondequoit 3","State Senate",55,,"Total votes",519
"Monroe","Irondequoit 4","State Senate",55,,"Total votes",218
"Monroe","Irondequoit 5","State Senate",55,,"Total votes",444
"Monroe","Irondequoit 6","State Senate",55,,"Total votes",643
"Monroe","Irondequoit 7","State Senate",55,,"Total votes",537
"Monroe","Irondequoit 8","State Senate",55,,"Total votes",417
"Monroe","Irondequoit 9","State Senate",55,,"Total votes",430
"Monroe","Irondequoit 10","State Senate",55,,"Total votes",405
"Monroe","Irondequoit 11","State Senate",55,,"Total votes",248
"Monroe","Irondequoit 12","State Senate",55,,"Total votes",372
"Monroe","Irondequoit 13","State Senate",55,,"Total votes",552
"Monroe","Irondequoit 14","State Senate",55,,"Total votes",547
"Monroe","Irondequoit 15","State Senate",55,,"Total votes",497
"Monroe","Irondequoit 16","State Senate",55,,"Total votes",675
"Monroe","Irondequoit 17","State Senate",55,,"Total votes",289
"Monroe","Irondequoit 18","State Senate",55,,"Total votes",429
"Monroe","Irondequoit 19","State Senate",55,,"Total votes",510
"Monroe","Irondequoit 20","State Senate",55,,"Total votes",370
"Monroe","Irondequoit 21","State Senate",55,,"Total votes",412
"Monroe","Irondequoit 22","State Senate",55,,"Total votes",428
"Monroe","Irondequoit 23","State Senate",55,,"Total votes",399
"Monroe","Irondequoit 24","State Senate",55,,"Total votes",374
"Monroe","Irondequoit 25","State Senate",55,,"Total votes",396
"Monroe","Irondequoit 26","State Senate",55,,"Total votes",323
"Monroe","Irondequoit 27","State Senate",55,,"Total votes",265
"Monroe","Irondequoit 28","State Senate",55,,"Total votes",354
"Monroe","Irondequoit 29","State Senate",55,,"Total votes",377
"Monroe","Irondequoit 30","State Senate",55,,"Total votes",382
"Monroe","Irondequoit 31","State Senate",55,,"Total votes",508
"Monroe","Irondequoit 32","State Senate",55,,"Total votes",454
"Monroe","Irondequoit 33","State Senate",55,,"Total votes",322
"Monroe","Irondequoit 34","State Senate",55,,"Total votes",626
"Monroe","Irondequoit 35","State Senate",55,,"Total votes",314
"Monroe","Irondequoit 36","State Senate",55,,"Total votes",318
"Monroe","Irondequoit 37","State Senate",55,,"Total votes",336
"Monroe","Irondequoit 38","State Senate",55,,"Total votes",287
"Monroe","Irondequoit 39","State Senate",55,,"Total votes",157
"Monroe","Irondequoit 40","State Senate",55,,"Total votes",242
"Monroe","Irondequoit 41","State Senate",55,,"Total votes",403
"Monroe","Irondequoit 42","State Senate",55,,"Total votes",440
"Monroe","Irondequoit 43","State Senate",55,,"Total votes",364
"Monroe","Irondequoit 44","State Senate",55,,"Total votes",720
"Monroe","Irondequoit 45","State Senate",55,,"Total votes",317
"Monroe","Irondequoit 46","State Senate",55,,"Total votes",394
"Monroe","Irondequoit 47","State Senate",55,,"Total votes",156
"Monroe","Irondequoit 48","State Senate",55,,"Total votes",369
"Monroe","Irondequoit 49","State Senate",55,,"Total votes",533
"Monroe","Irondequoit 50","State Senate",55,,"Total votes",346
"Monroe","Irondequoit 51","State Senate",55,,"Total votes",488
"Monroe","Irondequoit 52","State Senate",55,,"Total votes",479
"Monroe","Irondequoit 53","State Senate",55,,"Total votes",380
"Monroe","Irondequoit 54","State Senate",55,,"Total votes",126
"Monroe","Irondequoit 55","State Senate",55,,"Total votes",460
"Monroe","Irondequoit 56","State Senate",55,,"Total votes",346
"Monroe","Irondequoit 57","State Senate",55,,"Total votes",556
"Monroe","Irondequoit 58","State Senate",55,,"Total votes",491
"Monroe","Irondequoit 59","State Senate",55,,"Total votes",364
"Monroe","Irondequoit 60","State Senate",55,,"Total votes",427
"Monroe","Irondequoit 61","State Senate",55,,"Total votes",503
"Monroe","Irondequoit 62","State Senate",55,,"Total votes",423
"Monroe","Irondequoit 63","State Senate",55,,"Total votes",328
"Monroe","Irondequoit 64","State Senate",55,,"Total votes",202
"Monroe","Irondequoit 65","State Senate",55,,"Total votes",300
"Monroe","Irondequoit 66","State Senate",55,,"Total votes",246
"Monroe","Irondequoit 67","State Senate",55,,"Total votes",311
"Monroe","Irondequoit 68","State Senate",55,,"Total votes",425
"Monroe","Mendon 1","State Senate",55,,"Total votes",754
"Monroe","Mendon 2","State Senate",55,,"Total votes",603
"Monroe","Mendon 3","State Senate",55,,"Total votes",709
"Monroe","Mendon 4","State Senate",55,,"Total votes",524
"Monroe","Mendon 5","State Senate",55,,"Total votes",659
"Monroe","Mendon 6","State Senate",55,,"Total votes",645
"Monroe","Mendon 7","State Senate",55,,"Total votes",720
"Monroe","Mendon 8","State Senate",55,,"Total votes",304
"Monroe","Mendon 9","State Senate",55,,"Total votes",559
"Monroe","Penfield 1","State Senate",55,,"Total votes",249
"Monroe","Penfield 2","State Senate",55,,"Total votes",460
"Monroe","Penfield 3","State Senate",55,,"Total votes",443
"Monroe","Penfield 4","State Senate",55,,"Total votes",667
"Monroe","Penfield 5","State Senate",55,,"Total votes",495
"Monroe","Penfield 6","State Senate",55,,"Total votes",430
"Monroe","Penfield 7","State Senate",55,,"Total votes",458
"Monroe","Penfield 8","State Senate",55,,"Total votes",392
"Monroe","Penfield 9","State Senate",55,,"Total votes",561
"Monroe","Penfield 10","State Senate",55,,"Total votes",380
"Monroe","Penfield 11","State Senate",55,,"Total votes",310
"Monroe","Penfield 12","State Senate",55,,"Total votes",486
"Monroe","Penfield 13","State Senate",55,,"Total votes",670
"Monroe","Penfield 14","State Senate",55,,"Total votes",618
"Monroe","Penfield 15","State Senate",55,,"Total votes",742
"Monroe","Penfield 16","State Senate",55,,"Total votes",224
"Monroe","Penfield 17","State Senate",55,,"Total votes",496
"Monroe","Penfield 18","State Senate",55,,"Total votes",374
"Monroe","Penfield 19","State Senate",55,,"Total votes",714
"Monroe","Penfield 20","State Senate",55,,"Total votes",579
"Monroe","Penfield 21","State Senate",55,,"Total votes",563
"Monroe","Penfield 22","State Senate",55,,"Total votes",492
"Monroe","Penfield 23","State Senate",55,,"Total votes",671
"Monroe","Penfield 24","State Senate",55,,"Total votes",654
"Monroe","Penfield 25","State Senate",55,,"Total votes",426
"Monroe","Penfield 26","State Senate",55,,"Total votes",340
"Monroe","Penfield 27","State Senate",55,,"Total votes",526
"Monroe","Penfield 28","State Senate",55,,"Total votes",451
"Monroe","Penfield 29","State Senate",55,,"Total votes",690
"Monroe","Penfield 30","State Senate",55,,"Total votes",859
"Monroe","Penfield 31","State Senate",55,,"Total votes",315
"Monroe","Penfield 32","State Senate",55,,"Total votes",334
"Monroe","Penfield 33","State Senate",55,,"Total votes",449
"Monroe","Penfield 34","State Senate",55,,"Total votes",472
"Monroe","Penfield 35","State Senate",55,,"Total votes",722
"Monroe","Penfield 36","State Senate",55,,"Total votes",511
"Monroe","Penfield 37","State Senate",55,,"Total votes",917
"Monroe","Penfield 38","State Senate",55,,"Total votes",333
"Monroe","Penfield 39","State Senate",55,,"Total votes",400
"Monroe","Penfield 40","State Senate",55,,"Total votes",659
"Monroe","Penfield 41","State Senate",55,,"Total votes",639
"Monroe","Penfield 42","State Senate",55,,"Total votes",476
"Monroe","Perinton 1","State Senate",55,,"Total votes",757
"Monroe","Perinton 2","State Senate",55,,"Total votes",574
"Monroe","Perinton 3","State Senate",55,,"Total votes",404
"Monroe","Perinton 4","State Senate",55,,"Total votes",417
"Monroe","Perinton 5","State Senate",55,,"Total votes",298
"Monroe","Perinton 6","State Senate",55,,"Total votes",417
"Monroe","Perinton 7","State Senate",55,,"Total votes",552
"Monroe","Perinton 8","State Senate",55,,"Total votes",472
"Monroe","Perinton 9","State Senate",55,,"Total votes",667
"Monroe","Perinton 10","State Senate",55,,"Total votes",542
"Monroe","Perinton 11","State Senate",55,,"Total votes",349
"Monroe","Perinton 12","State Senate",55,,"Total votes",443
"Monroe","Perinton 13","State Senate",55,,"Total votes",404
"Monroe","Perinton 14","State Senate",55,,"Total votes",482
"Monroe","Perinton 15","State Senate",55,,"Total votes",544
"Monroe","Perinton 16","State Senate",55,,"Total votes",377
"Monroe","Perinton 17","State Senate",55,,"Total votes",499
"Monroe","Perinton 18","State Senate",55,,"Total votes",491
"Monroe","Perinton 19","State Senate",55,,"Total votes",463
"Monroe","Perinton 20","State Senate",55,,"Total votes",460
"Monroe","Perinton 21","State Senate",55,,"Total votes",566
"Monroe","Perinton 22","State Senate",55,,"Total votes",344
"Monroe","Perinton 23","State Senate",55,,"Total votes",730
"Monroe","Perinton 24","State Senate",55,,"Total votes",767
"Monroe","Perinton 25","State Senate",55,,"Total votes",380
"Monroe","Perinton 26","State Senate",55,,"Total votes",487
"Monroe","Perinton 27","State Senate",55,,"Total votes",391
"Monroe","Perinton 28","State Senate",55,,"Total votes",388
"Monroe","Perinton 29","State Senate",55,,"Total votes",295
"Monroe","Perinton 30","State Senate",55,,"Total votes",510
"Monroe","Perinton 31","State Senate",55,,"Total votes",561
"Monroe","Perinton 32","State Senate",55,,"Total votes",447
"Monroe","Perinton 33","State Senate",55,,"Total votes",517
"Monroe","Perinton 34","State Senate",55,,"Total votes",564
"Monroe","Perinton 35","State Senate",55,,"Total votes",411
"Monroe","Perinton 36","State Senate",55,,"Total votes",342
"Monroe","Perinton 37","State Senate",55,,"Total votes",493
"Monroe","Perinton 38","State Senate",55,,"Total votes",618
"Monroe","Perinton 39","State Senate",55,,"Total votes",638
"Monroe","Perinton 40","State Senate",55,,"Total votes",374
"Monroe","Perinton 41","State Senate",55,,"Total votes",331
"Monroe","Perinton 42","State Senate",55,,"Total votes",529
"Monroe","Perinton 43","State Senate",55,,"Total votes",876
"Monroe","Perinton 44","State Senate",55,,"Total votes",407
"Monroe","Perinton 45","State Senate",55,,"Total votes",856
"Monroe","Perinton 46","State Senate",55,,"Total votes",301
"Monroe","Perinton 47","State Senate",55,,"Total votes",582
"Monroe","Perinton 48","State Senate",55,,"Total votes",415
"Monroe","Perinton 49","State Senate",55,,"Total votes",403
"Monroe","Perinton 50","State Senate",55,,"Total votes",238
"Monroe","Perinton 51","State Senate",55,,"Total votes",623
"Monroe","Perinton 52","State Senate",55,,"Total votes",543
"Monroe","Perinton 53","State Senate",55,,"Total votes",397
"Monroe","Perinton 54","State Senate",55,,"Total votes",863
"Monroe","Perinton 55","State Senate",55,,"Total votes",480
"Monroe","Perinton 56","State Senate",55,,"Total votes",791
"Monroe","Pittsford 1","State Senate",55,,"Total votes",397
"Monroe","Pittsford 2","State Senate",55,,"Total votes",421
"Monroe","Pittsford 3","State Senate",55,,"Total votes",674
"Monroe","Pittsford 4","State Senate",55,,"Total votes",591
"Monroe","Pittsford 5","State Senate",55,,"Total votes",376
"Monroe","Pittsford 6","State Senate",55,,"Total votes",359
"Monroe","Pittsford 7","State Senate",55,,"Total votes",218
"Monroe","Pittsford 8","State Senate",55,,"Total votes",467
"Monroe","Pittsford 9","State Senate",55,,"Total votes",491
"Monroe","Pittsford 10","State Senate",55,,"Total votes",652
"Monroe","Pittsford 11","State Senate",55,,"Total votes",392
"Monroe","Pittsford 12","State Senate",55,,"Total votes",498
"Monroe","Pittsford 13","State Senate",55,,"Total votes",328
"Monroe","Pittsford 14","State Senate",55,,"Total votes",592
"Monroe","Pittsford 15","State Senate",55,,"Total votes",413
"Monroe","Pittsford 16","State Senate",55,,"Total votes",417
"Monroe","Pittsford 17","State Senate",55,,"Total votes",605
"Monroe","Pittsford 18","State Senate",55,,"Total votes",426
"Monroe","Pittsford 19","State Senate",55,,"Total votes",305
"Monroe","Pittsford 20","State Senate",55,,"Total votes",502
"Monroe","Pittsford 21","State Senate",55,,"Total votes",516
"Monroe","Pittsford 22","State Senate",55,,"Total votes",585
"Monroe","Pittsford 23","State Senate",55,,"Total votes",412
"Monroe","Pittsford 24","State Senate",55,,"Total votes",537
"Monroe","Pittsford 25","State Senate",55,,"Total votes",583
"Monroe","Pittsford 26","State Senate",55,,"Total votes",481
"Monroe","Pittsford 27","State Senate",55,,"Total votes",447
"Monroe","Pittsford 28","State Senate",55,,"Total votes",427
"Monroe","Pittsford 29","State Senate",55,,"Total votes",453
"Monroe","Pittsford 30","State Senate",55,,"Total votes",431
"Monroe","Pittsford 31","State Senate",55,,"Total votes",592
"Monroe","Pittsford 32","State Senate",55,,"Total votes",522
"Monroe","Pittsford 33","State Senate",55,,"Total votes",734
"Monroe","Pittsford 34","State Senate",55,,"Total votes",850
"Monroe","Rush 1","State Senate",55,,"Total votes",605
"Monroe","Rush 2","State Senate",55,,"Total votes",422
"Monroe","Rush 3","State Senate",55,,"Total votes",575
"Monroe","Rush 4","State Senate",55,,"Total votes",587
"Monroe","Leg. Dist. 16 1","State Senate",55,"REP","Rich Funke",3
"Monroe","Leg. Dist. 21 1","State Senate",55,"REP","Rich Funke",129
"Monroe","Leg. Dist. 21 2","State Senate",55,"REP","Rich Funke",115
"Monroe","Leg. Dist. 21 3","State Senate",55,"REP","Rich Funke",65
"Monroe","Leg. Dist. 21 4","State Senate",55,"REP","Rich Funke",56
"Monroe","Leg. Dist. 21 5","State Senate",55,"REP","Rich Funke",47
"Monroe","Leg. Dist. 21 6","State Senate",55,"REP","Rich Funke",140
"Monroe","Leg. Dist. 21 7","State Senate",55,"REP","Rich Funke",188
"Monroe","Leg. Dist. 21 8","State Senate",55,"REP","Rich Funke",54
"Monroe","Leg. Dist. 21 9","State Senate",55,"REP","Rich Funke",136
"Monroe","Leg. Dist. 21 10","State Senate",55,"REP","Rich Funke",167
"Monroe","Leg. Dist. 21 11","State Senate",55,"REP","Rich Funke",94
"Monroe","Leg. Dist. 21 12","State Senate",55,"REP","Rich Funke",236
"Monroe","Leg. Dist. 21 13","State Senate",55,"REP","Rich Funke",52
"Monroe","Leg. Dist. 21 14","State Senate",55,"REP","Rich Funke",40
"Monroe","Leg. Dist. 21 15","State Senate",55,"REP","Rich Funke",129
"Monroe","Leg. Dist. 21 16","State Senate",55,"REP","Rich Funke",52
"Monroe","Leg. Dist. 21 17","State Senate",55,"REP","Rich Funke",74
"Monroe","Leg. Dist. 21 18","State Senate",55,"REP","Rich Funke",62
"Monroe","Leg. Dist. 21 19","State Senate",55,"REP","Rich Funke",30
"Monroe","Leg. Dist. 21 20","State Senate",55,"REP","Rich Funke",63
"Monroe","Leg. Dist. 21 21","State Senate",55,"REP","Rich Funke",59
"Monroe","Leg. Dist. 21 22","State Senate",55,"REP","Rich Funke",92
"Monroe","Leg. Dist. 21 23","State Senate",55,"REP","Rich Funke",86
"Monroe","Leg. Dist. 21 24","State Senate",55,"REP","Rich Funke",177
"Monroe","Leg. Dist. 21 25","State Senate",55,"REP","Rich Funke",68
"Monroe","Leg. Dist. 21 26","State Senate",55,"REP","Rich Funke",25
"Monroe","Leg. Dist. 21 27","State Senate",55,"REP","Rich Funke",55
"Monroe","Leg. Dist. 22 1","State Senate",55,"REP","Rich Funke",82
"Monroe","Leg. Dist. 22 8","State Senate",55,"REP","Rich Funke",51
"Monroe","Leg. Dist. 22 11","State Senate",55,"REP","Rich Funke",54
"Monroe","Leg. Dist. 22 12","State Senate",55,"REP","Rich Funke",37
"Monroe","Leg. Dist. 22 17","State Senate",55,"REP","Rich Funke",16
"Monroe","Leg. Dist. 22 20","State Senate",55,"REP","Rich Funke",47
"Monroe","Leg. Dist. 22 22","State Senate",55,"REP","Rich Funke",74
"Monroe","Leg. Dist. 22 23","State Senate",55,"REP","Rich Funke",31
"Monroe","Leg. Dist. 22 24","State Senate",55,"REP","Rich Funke",29
"Monroe","Leg. Dist. 22 27","State Senate",55,"REP","Rich Funke",65
"Monroe","Leg. Dist. 23 1","State Senate",55,"REP","Rich Funke",68
"Monroe","Leg. Dist. 23 2","State Senate",55,"REP","Rich Funke",110
"Monroe","Leg. Dist. 23 3","State Senate",55,"REP","Rich Funke",89
"Monroe","Leg. Dist. 23 4","State Senate",55,"REP","Rich Funke",169
"Monroe","Leg. Dist. 23 5","State Senate",55,"REP","Rich Funke",81
"Monroe","Leg. Dist. 23 6","State Senate",55,"REP","Rich Funke",75
"Monroe","Leg. Dist. 23 7","State Senate",55,"REP","Rich Funke",140
"Monroe","Leg. Dist. 23 8","State Senate",55,"REP","Rich Funke",114
"Monroe","Leg. Dist. 23 9","State Senate",55,"REP","Rich Funke",77
"Monroe","Leg. Dist. 23 10","State Senate",55,"REP","Rich Funke",103
"Monroe","Leg. Dist. 23 11","State Senate",55,"REP","Rich Funke",102
"Monroe","Leg. Dist. 23 12","State Senate",55,"REP","Rich Funke",140
"Monroe","Leg. Dist. 23 13","State Senate",55,"REP","Rich Funke",110
"Monroe","Leg. Dist. 23 14","State Senate",55,"REP","Rich Funke",113
"Monroe","Leg. Dist. 23 15","State Senate",55,"REP","Rich Funke",90
"Monroe","Leg. Dist. 23 16","State Senate",55,"REP","Rich Funke",62
"Monroe","Leg. Dist. 23 17","State Senate",55,"REP","Rich Funke",166
"Monroe","Leg. Dist. 23 18","State Senate",55,"REP","Rich Funke",274
"Monroe","Leg. Dist. 23 19","State Senate",55,"REP","Rich Funke",167
"Monroe","Leg. Dist. 23 20","State Senate",55,"REP","Rich Funke",122
"Monroe","Leg. Dist. 23 21","State Senate",55,"REP","Rich Funke",105
"Monroe","Leg. Dist. 23 22","State Senate",55,"REP","Rich Funke",100
"Monroe","Leg. Dist. 23 23","State Senate",55,"REP","Rich Funke",54
"Monroe","Leg. Dist. 23 24","State Senate",55,"REP","Rich Funke",137
"Monroe","Leg. Dist. 23 25","State Senate",55,"REP","Rich Funke",181
"Monroe","Leg. Dist. 23 26","State Senate",55,"REP","Rich Funke",194
"Monroe","Leg. Dist. 23 27","State Senate",55,"REP","Rich Funke",85
"Monroe","Leg. Dist. 24 4","State Senate",55,"REP","Rich Funke",130
"Monroe","Leg. Dist. 24 10","State Senate",55,"REP","Rich Funke",113
"Monroe","Leg. Dist. 24 13","State Senate",55,"REP","Rich Funke",95
"Monroe","Leg. Dist. 24 14/21","State Senate",55,"REP","Rich Funke",127
"Monroe","Leg. Dist. 24 15","State Senate",55,"REP","Rich Funke",142
"Monroe","Leg. Dist. 24 16","State Senate",55,"REP","Rich Funke",129
"Monroe","Leg. Dist. 24 18","State Senate",55,"REP","Rich Funke",135
"Monroe","Leg. Dist. 29 4","State Senate",55,"REP","Rich Funke",119
"Monroe","Leg. Dist. 29 5","State Senate",55,"REP","Rich Funke",114
"Monroe","Leg. Dist. 29 6","State Senate",55,"REP","Rich Funke",69
"Monroe","Leg. Dist. 29 8","State Senate",55,"REP","Rich Funke",30
"Monroe","Leg. Dist. 29 9","State Senate",55,"REP","Rich Funke",154
"Monroe","Leg. Dist. 29 11","State Senate",55,"REP","Rich Funke",124
"Monroe","Leg. Dist. 29 12","State Senate",55,"REP","Rich Funke",99
"Monroe","Leg. Dist. 29 14","State Senate",55,"REP","Rich Funke",29
"Monroe","Leg. Dist. 29 18","State Senate",55,"REP","Rich Funke",128
"Monroe","Leg. Dist. 29 19","State Senate",55,"REP","Rich Funke",51
"Monroe","Leg. Dist. 29 21","State Senate",55,"REP","Rich Funke",124
"Monroe","Leg. Dist. 29 22","State Senate",55,"REP","Rich Funke",18
"Monroe","Leg. Dist. 29 23","State Senate",55,"REP","Rich Funke",55
"Monroe","Leg. Dist. 29 24","State Senate",55,"REP","Rich Funke",112
"Monroe","East Rochester 1","State Senate",55,"REP","Rich Funke",252
"Monroe","East Rochester 2","State Senate",55,"REP","Rich Funke",209
"Monroe","East Rochester 3","State Senate",55,"REP","Rich Funke",201
"Monroe","East Rochester 4","State Senate",55,"REP","Rich Funke",207
"Monroe","East Rochester 5","State Senate",55,"REP","Rich Funke",175
"Monroe","East Rochester 6","State Senate",55,"REP","Rich Funke",222
"Monroe","East Rochester 7","State Senate",55,"REP","Rich Funke",214
"Monroe","Irondequoit 1","State Senate",55,"REP","Rich Funke",312
"Monroe","Irondequoit 2","State Senate",55,"REP","Rich Funke",163
"Monroe","Irondequoit 3","State Senate",55,"REP","Rich Funke",247
"Monroe","Irondequoit 4","State Senate",55,"REP","Rich Funke",112
"Monroe","Irondequoit 5","State Senate",55,"REP","Rich Funke",220
"Monroe","Irondequoit 6","State Senate",55,"REP","Rich Funke",311
"Monroe","Irondequoit 7","State Senate",55,"REP","Rich Funke",278
"Monroe","Irondequoit 8","State Senate",55,"REP","Rich Funke",225
"Monroe","Irondequoit 9","State Senate",55,"REP","Rich Funke",250
"Monroe","Irondequoit 10","State Senate",55,"REP","Rich Funke",225
"Monroe","Irondequoit 11","State Senate",55,"REP","Rich Funke",131
"Monroe","Irondequoit 12","State Senate",55,"REP","Rich Funke",156
"Monroe","Irondequoit 13","State Senate",55,"REP","Rich Funke",252
"Monroe","Irondequoit 14","State Senate",55,"REP","Rich Funke",277
"Monroe","Irondequoit 15","State Senate",55,"REP","Rich Funke",262
"Monroe","Irondequoit 16","State Senate",55,"REP","Rich Funke",357
"Monroe","Irondequoit 17","State Senate",55,"REP","Rich Funke",146
"Monroe","Irondequoit 18","State Senate",55,"REP","Rich Funke",221
"Monroe","Irondequoit 19","State Senate",55,"REP","Rich Funke",176
"Monroe","Irondequoit 20","State Senate",55,"REP","Rich Funke",202
"Monroe","Irondequoit 21","State Senate",55,"REP","Rich Funke",201
"Monroe","Irondequoit 22","State Senate",55,"REP","Rich Funke",219
