"county","precinct","office","district","party","candidate","votes"
"Monroe","Leg. Dist. 21 4","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Leg. Dist. 21 6","State Assembly",138,"WEP","Harry B. Bronson",12
"Monroe","Leg. Dist. 21 9","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Leg. Dist. 21 10","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 21 12","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Leg. Dist. 21 14","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Leg. Dist. 21 15","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 21 17","State Assembly",138,"WEP","Harry B. Bronson",10
"Monroe","Leg. Dist. 21 26","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Leg. Dist. 23 1","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 23 2","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Leg. Dist. 23 3","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Leg. Dist. 23 4","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Leg. Dist. 23 5","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 23 6","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 23 7","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 23 8","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Leg. Dist. 23 9","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 23 10","State Assembly",138,"WEP","Harry B. Bronson",0
"Monroe","Leg. Dist. 23 11","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Leg. Dist. 23 13","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Leg. Dist. 23 14","State Assembly",138,"WEP","Harry B. Bronson",10
"Monroe","Leg. Dist. 23 15","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Leg. Dist. 23 17","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Leg. Dist. 23 20","State Assembly",138,"WEP","Harry B. Bronson",8
"Monroe","Leg. Dist. 23 21","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Leg. Dist. 23 28","State Assembly",138,"WEP","Harry B. Bronson",12
"Monroe","Leg. Dist. 23 29","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Leg. Dist. 24 1","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Leg. Dist. 24 2/22","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 24 3/23","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Leg. Dist. 24 4","State Assembly",138,"WEP","Harry B. Bronson",18
"Monroe","Leg. Dist. 24 5/24","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 24 6","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Leg. Dist. 24 7/19","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Leg. Dist. 24 8","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 24 9","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Leg. Dist. 24 10","State Assembly",138,"WEP","Harry B. Bronson",11
"Monroe","Leg. Dist. 24 11/12","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Leg. Dist. 24 13","State Assembly",138,"WEP","Harry B. Bronson",10
"Monroe","Leg. Dist. 24 14/21","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Leg. Dist. 24 15","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Leg. Dist. 24 16","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 24 17","State Assembly",138,"WEP","Harry B. Bronson",0
"Monroe","Leg. Dist. 24 18","State Assembly",138,"WEP","Harry B. Bronson",14
"Monroe","Leg. Dist. 24 20","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Leg. Dist. 25 12/28","State Assembly",138,"WEP","Harry B. Bronson",15
"Monroe","Leg. Dist. 25 29/30","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Leg. Dist. 28 8","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Leg. Dist. 28 10","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 28 11","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Leg. Dist. 28 13","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 28 14","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Leg. Dist. 28 15","State Assembly",138,"WEP","Harry B. Bronson",0
"Monroe","Leg. Dist. 28 22","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Leg. Dist. 29 1","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Leg. Dist. 29 3","State Assembly",138,"WEP","Harry B. Bronson",0
"Monroe","Leg. Dist. 29 4","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Leg. Dist. 29 5","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 29 6","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Leg. Dist. 29 7","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Leg. Dist. 29 9","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Leg. Dist. 29 19","State Assembly",138,"WEP","Harry B. Bronson",0
"Monroe","Leg. Dist. 29 25/28","State Assembly",138,"WEP","Harry B. Bronson",8
"Monroe","Chili 1","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Chili 2","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Chili 3","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Chili 4","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Chili 5","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Chili 6","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Chili 7","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Chili 8","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Chili 9","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Chili 10","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Chili 11","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Chili 12","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Chili 13","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Chili 14","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Chili 15","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Chili 16","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Chili 17","State Assembly",138,"WEP","Harry B. Bronson",10
"Monroe","Chili 18","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Chili 19","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Chili 20","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Chili 21","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Chili 22","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Chili 23","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Chili 24","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Chili 25","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Chili 26","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Chili 27","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Chili 28","State Assembly",138,"WEP","Harry B. Bronson",0
"Monroe","Chili 29","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Chili 30","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Chili 31","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Chili 32","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Henrietta 1","State Assembly",138,"WEP","Harry B. Bronson",8
"Monroe","Henrietta 2","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Henrietta 3","State Assembly",138,"WEP","Harry B. Bronson",11
"Monroe","Henrietta 4","State Assembly",138,"WEP","Harry B. Bronson",10
"Monroe","Henrietta 5","State Assembly",138,"WEP","Harry B. Bronson",2
"Monroe","Henrietta 6","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Henrietta 7","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Henrietta 8","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Henrietta 9","State Assembly",138,"WEP","Harry B. Bronson",1
"Monroe","Henrietta 10","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Henrietta 11","State Assembly",138,"WEP","Harry B. Bronson",0
"Monroe","Henrietta 12","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Henrietta 13","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Henrietta 14","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Henrietta 15","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Henrietta 16","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Henrietta 17","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Henrietta 18","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Henrietta 19","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Henrietta 20","State Assembly",138,"WEP","Harry B. Bronson",9
"Monroe","Henrietta 21","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Henrietta 22","State Assembly",138,"WEP","Harry B. Bronson",5
"Monroe","Henrietta 23","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Henrietta 24","State Assembly",138,"WEP","Harry B. Bronson",8
"Monroe","Henrietta 25","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Henrietta 26","State Assembly",138,"WEP","Harry B. Bronson",7
"Monroe","Henrietta 27","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Henrietta 28","State Assembly",138,"WEP","Harry B. Bronson",8
"Monroe","Henrietta 29","State Assembly",138,"WEP","Harry B. Bronson",16
"Monroe","Henrietta 30","State Assembly",138,"WEP","Harry B. Bronson",8
"Monroe","Henrietta 31","State Assembly",138,"WEP","Harry B. Bronson",4
"Monroe","Henrietta 32","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Henrietta 33","State Assembly",138,"WEP","Harry B. Bronson",3
"Monroe","Henrietta 34","State Assembly",138,"WEP","Harry B. Bronson",6
"Monroe","Henrietta 35","State Assembly",138,"WEP","Harry B. Bronson",11
"Monroe","Leg. Dist. 21 1","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 21 2","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 21 3","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 21 4","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 21 6","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 21 9","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 21 10","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 21 12","State Assembly",138,"REF","Bob Zinck",9
"Monroe","Leg. Dist. 21 14","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 21 15","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 21 17","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 21 26","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 23 1","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 23 2","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 23 3","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 23 4","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 23 5","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Leg. Dist. 23 6","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Leg. Dist. 23 7","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 23 8","State Assembly",138,"REF","Bob Zinck",8
"Monroe","Leg. Dist. 23 9","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 23 10","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 23 11","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 23 13","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 23 14","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 23 15","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 23 17","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 23 20","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Leg. Dist. 23 21","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 23 28","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Leg. Dist. 23 29","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 24 1","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Leg. Dist. 24 2/22","State Assembly",138,"REF","Bob Zinck",7
"Monroe","Leg. Dist. 24 3/23","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 24 4","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 24 5/24","State Assembly",138,"REF","Bob Zinck",7
"Monroe","Leg. Dist. 24 6","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 24 7/19","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 24 8","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Leg. Dist. 24 9","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 24 10","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 24 11/12","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 24 13","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 24 14/21","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Leg. Dist. 24 15","State Assembly",138,"REF","Bob Zinck",7
"Monroe","Leg. Dist. 24 16","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 24 17","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 24 18","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 24 20","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 25 12/28","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Leg. Dist. 25 29/30","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Leg. Dist. 28 8","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 28 10","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 28 11","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 28 13","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 28 14","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Leg. Dist. 28 15","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 28 22","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Leg. Dist. 29 1","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 29 3","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 29 4","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 29 5","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Leg. Dist. 29 6","State Assembly",138,"REF","Bob Zinck",0
"Monroe","Leg. Dist. 29 7","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Leg. Dist. 29 9","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 29 19","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Leg. Dist. 29 25/28","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Chili 1","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Chili 2","State Assembly",138,"REF","Bob Zinck",13
"Monroe","Chili 3","State Assembly",138,"REF","Bob Zinck",10
"Monroe","Chili 4","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Chili 5","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 6","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Chili 7","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Chili 8","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 9","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 10","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Chili 11","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 12","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 13","State Assembly",138,"REF","Bob Zinck",9
"Monroe","Chili 14","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Chili 15","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Chili 16","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 17","State Assembly",138,"REF","Bob Zinck",10
"Monroe","Chili 18","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Chili 19","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Chili 20","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Chili 21","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Chili 22","State Assembly",138,"REF","Bob Zinck",9
"Monroe","Chili 23","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Chili 24","State Assembly",138,"REF","Bob Zinck",11
"Monroe","Chili 25","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 26","State Assembly",138,"REF","Bob Zinck",14
"Monroe","Chili 27","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Chili 28","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Chili 29","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Chili 30","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Chili 31","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Chili 32","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Henrietta 1","State Assembly",138,"REF","Bob Zinck",10
"Monroe","Henrietta 2","State Assembly",138,"REF","Bob Zinck",9
"Monroe","Henrietta 3","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Henrietta 4","State Assembly",138,"REF","Bob Zinck",8
"Monroe","Henrietta 5","State Assembly",138,"REF","Bob Zinck",8
"Monroe","Henrietta 6","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Henrietta 7","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Henrietta 8","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Henrietta 9","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Henrietta 10","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Henrietta 11","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Henrietta 12","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Henrietta 13","State Assembly",138,"REF","Bob Zinck",10
"Monroe","Henrietta 14","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Henrietta 15","State Assembly",138,"REF","Bob Zinck",10
"Monroe","Henrietta 16","State Assembly",138,"REF","Bob Zinck",3
"Monroe","Henrietta 17","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Henrietta 18","State Assembly",138,"REF","Bob Zinck",2
"Monroe","Henrietta 19","State Assembly",138,"REF","Bob Zinck",5
"Monroe","Henrietta 20","State Assembly",138,"REF","Bob Zinck",9
"Monroe","Henrietta 21","State Assembly",138,"REF","Bob Zinck",1
"Monroe","Henrietta 22","State Assembly",138,"REF","Bob Zinck",8
"Monroe","Henrietta 23","State Assembly",138,"REF","Bob Zinck",8
"Monroe","Henrietta 24","State Assembly",138,"REF","Bob Zinck",7
"Monroe","Henrietta 25","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Henrietta 26","State Assembly",138,"REF","Bob Zinck",10
"Monroe","Henrietta 27","State Assembly",138,"REF","Bob Zinck",10
"Monroe","Henrietta 28","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Henrietta 29","State Assembly",138,"REF","Bob Zinck",18
"Monroe","Henrietta 30","State Assembly",138,"REF","Bob Zinck",21
"Monroe","Henrietta 31","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Henrietta 32","State Assembly",138,"REF","Bob Zinck",6
"Monroe","Henrietta 33","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Henrietta 34","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Henrietta 35","State Assembly",138,"REF","Bob Zinck",4
"Monroe","Leg. Dist. 21 1","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 21 2","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 21 3","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 21 4","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 21 6","State Assembly",138,,"Scatter",4
"Monroe","Leg. Dist. 21 9","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 21 10","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 21 12","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 21 14","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 21 15","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 21 17","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 21 26","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 23 1","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 2","State Assembly",138,,"Scatter",3
"Monroe","Leg. Dist. 23 3","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 4","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 5","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 23 6","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 7","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 23 8","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 23 9","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 10","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 23 11","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 13","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 23 14","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 15","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 23 17","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 23 20","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 23 21","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 23 28","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 23 29","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 1","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 24 2/22","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 3/23","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 4","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 24 5/24","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 6","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 7/19","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 8","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 24 9","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 10","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 24 11/12","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 13","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 24 14/21","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 24 15","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 24 16","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 17","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 24 18","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 24 20","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 25 12/28","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 25 29/30","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 28 8","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 28 10","State Assembly",138,,"Scatter",2
"Monroe","Leg. Dist. 28 11","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 28 13","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 28 14","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 28 15","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 28 22","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 29 1","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 29 3","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 29 4","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 29 5","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 29 6","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 29 7","State Assembly",138,,"Scatter",1
"Monroe","Leg. Dist. 29 9","State Assembly",138,,"Scatter",5
"Monroe","Leg. Dist. 29 19","State Assembly",138,,"Scatter",0
"Monroe","Leg. Dist. 29 25/28","State Assembly",138,,"Scatter",0
"Monroe","Chili 1","State Assembly",138,,"Scatter",0
"Monroe","Chili 2","State Assembly",138,,"Scatter",0
"Monroe","Chili 3","State Assembly",138,,"Scatter",1
"Monroe","Chili 4","State Assembly",138,,"Scatter",0
"Monroe","Chili 5","State Assembly",138,,"Scatter",0
"Monroe","Chili 6","State Assembly",138,,"Scatter",1
"Monroe","Chili 7","State Assembly",138,,"Scatter",0
"Monroe","Chili 8","State Assembly",138,,"Scatter",0
"Monroe","Chili 9","State Assembly",138,,"Scatter",0
"Monroe","Chili 10","State Assembly",138,,"Scatter",1
"Monroe","Chili 11","State Assembly",138,,"Scatter",0
"Monroe","Chili 12","State Assembly",138,,"Scatter",1
"Monroe","Chili 13","State Assembly",138,,"Scatter",0
"Monroe","Chili 14","State Assembly",138,,"Scatter",0
"Monroe","Chili 15","State Assembly",138,,"Scatter",1
"Monroe","Chili 16","State Assembly",138,,"Scatter",0
"Monroe","Chili 17","State Assembly",138,,"Scatter",0
"Monroe","Chili 18","State Assembly",138,,"Scatter",1
"Monroe","Chili 19","State Assembly",138,,"Scatter",0
"Monroe","Chili 20","State Assembly",138,,"Scatter",1
"Monroe","Chili 21","State Assembly",138,,"Scatter",2
"Monroe","Chili 22","State Assembly",138,,"Scatter",2
"Monroe","Chili 23","State Assembly",138,,"Scatter",0
"Monroe","Chili 24","State Assembly",138,,"Scatter",1
"Monroe","Chili 25","State Assembly",138,,"Scatter",2
"Monroe","Chili 26","State Assembly",138,,"Scatter",1
"Monroe","Chili 27","State Assembly",138,,"Scatter",2
"Monroe","Chili 28","State Assembly",138,,"Scatter",0
"Monroe","Chili 29","State Assembly",138,,"Scatter",0
"Monroe","Chili 30","State Assembly",138,,"Scatter",0
"Monroe","Chili 31","State Assembly",138,,"Scatter",0
"Monroe","Chili 32","State Assembly",138,,"Scatter",0
"Monroe","Henrietta 1","State Assembly",138,,"Scatter",0
"Monroe","Henrietta 2","State Assembly",138,,"Scatter",0
"Monroe","Henrietta 3","State Assembly",138,,"Scatter",0
"Monroe","Henrietta 4","State Assembly",138,,"Scatter",0
