"county","precinct","office","district","party","candidate","votes"
"Monroe","Leg. Dist. 27 3","State Assembly",137,,"Total votes",357
"Monroe","Leg. Dist. 27 4","State Assembly",137,,"Total votes",439
"Monroe","Leg. Dist. 27 5","State Assembly",137,,"Total votes",448
"Monroe","Leg. Dist. 27 6","State Assembly",137,,"Total votes",425
"Monroe","Leg. Dist. 27 7","State Assembly",137,,"Total votes",401
"Monroe","Leg. Dist. 27 8","State Assembly",137,,"Total votes",679
"Monroe","Leg. Dist. 27 9","State Assembly",137,,"Total votes",429
"Monroe","Leg. Dist. 27 10","State Assembly",137,,"Total votes",393
"Monroe","Leg. Dist. 27 11","State Assembly",137,,"Total votes",486
"Monroe","Leg. Dist. 27 12","State Assembly",137,,"Total votes",374
"Monroe","Leg. Dist. 27 13","State Assembly",137,,"Total votes",436
"Monroe","Leg. Dist. 27 14","State Assembly",137,,"Total votes",324
"Monroe","Leg. Dist. 27 15","State Assembly",137,,"Total votes",385
"Monroe","Leg. Dist. 27 16","State Assembly",137,,"Total votes",406
"Monroe","Leg. Dist. 27 17","State Assembly",137,,"Total votes",494
"Monroe","Leg. Dist. 27 18","State Assembly",137,,"Total votes",441
"Monroe","Leg. Dist. 27 19","State Assembly",137,,"Total votes",449
"Monroe","Leg. Dist. 27 20","State Assembly",137,,"Total votes",291
"Monroe","Leg. Dist. 27 21","State Assembly",137,,"Total votes",216
"Monroe","Leg. Dist. 27 22","State Assembly",137,,"Total votes",348
"Monroe","Leg. Dist. 27 23","State Assembly",137,,"Total votes",274
"Monroe","Leg. Dist. 27 25","State Assembly",137,,"Total votes",181
"Monroe","Leg. Dist. 27 26","State Assembly",137,,"Total votes",243
"Monroe","Leg. Dist. 28 3","State Assembly",137,,"Total votes",234
"Monroe","Leg. Dist. 28 12","State Assembly",137,,"Total votes",203
"Monroe","Leg. Dist. 28 17","State Assembly",137,,"Total votes",57
"Monroe","Leg. Dist. 29 2","State Assembly",137,,"Total votes",150
"Monroe","Leg. Dist. 29 10","State Assembly",137,,"Total votes",495
"Monroe","Leg. Dist. 29 11","State Assembly",137,,"Total votes",334
"Monroe","Leg. Dist. 29 12","State Assembly",137,,"Total votes",431
"Monroe","Leg. Dist. 29 13","State Assembly",137,,"Total votes",276
"Monroe","Leg. Dist. 29 14","State Assembly",137,,"Total votes",132
"Monroe","Leg. Dist. 29 15","State Assembly",137,,"Total votes",389
"Monroe","Leg. Dist. 29 16","State Assembly",137,,"Total votes",145
"Monroe","Leg. Dist. 29 20","State Assembly",137,,"Total votes",515
"Monroe","Leg. Dist. 29 24","State Assembly",137,,"Total votes",488
"Monroe","Leg. Dist. 29 26","State Assembly",137,,"Total votes",197
"Monroe","Gates 1","State Assembly",137,,"Total votes",271
"Monroe","Gates 2","State Assembly",137,,"Total votes",359
"Monroe","Gates 3","State Assembly",137,,"Total votes",385
"Monroe","Gates 4","State Assembly",137,,"Total votes",410
"Monroe","Gates 5","State Assembly",137,,"Total votes",442
"Monroe","Gates 6","State Assembly",137,,"Total votes",432
"Monroe","Gates 7","State Assembly",137,,"Total votes",816
"Monroe","Gates 8","State Assembly",137,,"Total votes",306
"Monroe","Gates 9","State Assembly",137,,"Total votes",469
"Monroe","Gates 10","State Assembly",137,,"Total votes",234
"Monroe","Gates 11","State Assembly",137,,"Total votes",299
"Monroe","Gates 12","State Assembly",137,,"Total votes",282
"Monroe","Gates 13","State Assembly",137,,"Total votes",446
"Monroe","Gates 14","State Assembly",137,,"Total votes",327
"Monroe","Gates 15","State Assembly",137,,"Total votes",647
"Monroe","Gates 16","State Assembly",137,,"Total votes",316
"Monroe","Gates 17","State Assembly",137,,"Total votes",403
"Monroe","Gates 18","State Assembly",137,,"Total votes",455
"Monroe","Gates 19","State Assembly",137,,"Total votes",362
"Monroe","Gates 20","State Assembly",137,,"Total votes",363
"Monroe","Gates 21","State Assembly",137,,"Total votes",350
"Monroe","Gates 22","State Assembly",137,,"Total votes",298
"Monroe","Gates 23","State Assembly",137,,"Total votes",376
"Monroe","Gates 24","State Assembly",137,,"Total votes",676
"Monroe","Gates 25","State Assembly",137,,"Total votes",338
"Monroe","Gates 26","State Assembly",137,,"Total votes",493
"Monroe","Gates 27","State Assembly",137,,"Total votes",526
"Monroe","Gates 28","State Assembly",137,,"Total votes",327
"Monroe","Gates 29","State Assembly",137,,"Total votes",395
"Monroe","Gates 30","State Assembly",137,,"Total votes",256
"Monroe","Gates 31","State Assembly",137,,"Total votes",322
"Monroe","Gates 32","State Assembly",137,,"Total votes",424
"Monroe","Gates 33","State Assembly",137,,"Total votes",205
"Monroe","Gates 34","State Assembly",137,,"Total votes",369
"Monroe","Gates 35","State Assembly",137,,"Total votes",272
"Monroe","Leg. Dist. 21 5","State Assembly",137,"DEM","David F. Gantt",155
"Monroe","Leg. Dist. 21 11","State Assembly",137,"DEM","David F. Gantt",292
"Monroe","Leg. Dist. 21 13","State Assembly",137,"DEM","David F. Gantt",181
"Monroe","Leg. Dist. 21 16","State Assembly",137,"DEM","David F. Gantt",120
"Monroe","Leg. Dist. 21 18","State Assembly",137,"DEM","David F. Gantt",261
"Monroe","Leg. Dist. 21 19","State Assembly",137,"DEM","David F. Gantt",166
"Monroe","Leg. Dist. 21 21","State Assembly",137,"DEM","David F. Gantt",237
"Monroe","Leg. Dist. 21 22","State Assembly",137,"DEM","David F. Gantt",332
"Monroe","Leg. Dist. 21 23","State Assembly",137,"DEM","David F. Gantt",278
"Monroe","Leg. Dist. 21 25","State Assembly",137,"DEM","David F. Gantt",290
"Monroe","Leg. Dist. 21 27","State Assembly",137,"DEM","David F. Gantt",215
"Monroe","Leg. Dist. 22 1","State Assembly",137,"DEM","David F. Gantt",381
"Monroe","Leg. Dist. 22 2","State Assembly",137,"DEM","David F. Gantt",160
"Monroe","Leg. Dist. 22 3","State Assembly",137,"DEM","David F. Gantt",211
"Monroe","Leg. Dist. 22 4","State Assembly",137,"DEM","David F. Gantt",150
"Monroe","Leg. Dist. 22 5","State Assembly",137,"DEM","David F. Gantt",202
"Monroe","Leg. Dist. 22 6","State Assembly",137,"DEM","David F. Gantt",216
"Monroe","Leg. Dist. 22 7","State Assembly",137,"DEM","David F. Gantt",155
"Monroe","Leg. Dist. 22 8","State Assembly",137,"DEM","David F. Gantt",238
"Monroe","Leg. Dist. 22 9","State Assembly",137,"DEM","David F. Gantt",179
"Monroe","Leg. Dist. 22 10","State Assembly",137,"DEM","David F. Gantt",192
"Monroe","Leg. Dist. 22 11","State Assembly",137,"DEM","David F. Gantt",272
"Monroe","Leg. Dist. 22 12","State Assembly",137,"DEM","David F. Gantt",167
"Monroe","Leg. Dist. 22 13","State Assembly",137,"DEM","David F. Gantt",96
"Monroe","Leg. Dist. 22 14","State Assembly",137,"DEM","David F. Gantt",208
"Monroe","Leg. Dist. 22 15","State Assembly",137,"DEM","David F. Gantt",306
"Monroe","Leg. Dist. 22 16","State Assembly",137,"DEM","David F. Gantt",113
"Monroe","Leg. Dist. 22 17","State Assembly",137,"DEM","David F. Gantt",115
"Monroe","Leg. Dist. 22 18","State Assembly",137,"DEM","David F. Gantt",145
"Monroe","Leg. Dist. 22 19","State Assembly",137,"DEM","David F. Gantt",158
"Monroe","Leg. Dist. 22 20","State Assembly",137,"DEM","David F. Gantt",276
"Monroe","Leg. Dist. 22 21","State Assembly",137,"DEM","David F. Gantt",137
"Monroe","Leg. Dist. 22 22","State Assembly",137,"DEM","David F. Gantt",295
"Monroe","Leg. Dist. 22 23","State Assembly",137,"DEM","David F. Gantt",156
"Monroe","Leg. Dist. 22 24","State Assembly",137,"DEM","David F. Gantt",90
"Monroe","Leg. Dist. 22 25","State Assembly",137,"DEM","David F. Gantt",363
"Monroe","Leg. Dist. 22 26/25-19","State Assembly",137,"DEM","David F. Gantt",194
"Monroe","Leg. Dist. 22 27","State Assembly",137,"DEM","David F. Gantt",261
"Monroe","Leg. Dist. 23 23","State Assembly",137,"DEM","David F. Gantt",154
"Monroe","Leg. Dist. 25 1","State Assembly",137,"DEM","David F. Gantt",327
"Monroe","Leg. Dist. 25 2","State Assembly",137,"DEM","David F. Gantt",315
"Monroe","Leg. Dist. 25 3","State Assembly",137,"DEM","David F. Gantt",343
"Monroe","Leg. Dist. 25 4/24","State Assembly",137,"DEM","David F. Gantt",144
"Monroe","Leg. Dist. 25 5","State Assembly",137,"DEM","David F. Gantt",281
"Monroe","Leg. Dist. 25 6","State Assembly",137,"DEM","David F. Gantt",203
"Monroe","Leg. Dist. 25 7","State Assembly",137,"DEM","David F. Gantt",379
"Monroe","Leg. Dist. 25 8","State Assembly",137,"DEM","David F. Gantt",311
"Monroe","Leg. Dist. 25 9","State Assembly",137,"DEM","David F. Gantt",149
"Monroe","Leg. Dist. 25 10","State Assembly",137,"DEM","David F. Gantt",300
"Monroe","Leg. Dist. 25 11","State Assembly",137,"DEM","David F. Gantt",152
"Monroe","Leg. Dist. 25 13","State Assembly",137,"DEM","David F. Gantt",276
"Monroe","Leg. Dist. 25 14","State Assembly",137,"DEM","David F. Gantt",141
"Monroe","Leg. Dist. 25 15","State Assembly",137,"DEM","David F. Gantt",236
"Monroe","Leg. Dist. 25 16","State Assembly",137,"DEM","David F. Gantt",253
"Monroe","Leg. Dist. 25 17","State Assembly",137,"DEM","David F. Gantt",218
"Monroe","Leg. Dist. 25 18","State Assembly",137,"DEM","David F. Gantt",339
"Monroe","Leg. Dist. 25 20","State Assembly",137,"DEM","David F. Gantt",80
"Monroe","Leg. Dist. 25 21/28-19","State Assembly",137,"DEM","David F. Gantt",204
"Monroe","Leg. Dist. 25 22","State Assembly",137,"DEM","David F. Gantt",190
"Monroe","Leg. Dist. 25 23","State Assembly",137,"DEM","David F. Gantt",162
"Monroe","Leg. Dist. 25 25","State Assembly",137,"DEM","David F. Gantt",431
"Monroe","Leg. Dist. 25 26/27","State Assembly",137,"DEM","David F. Gantt",135
"Monroe","Leg. Dist. 27 1","State Assembly",137,"DEM","David F. Gantt",328
"Monroe","Leg. Dist. 27 2","State Assembly",137,"DEM","David F. Gantt",352
"Monroe","Leg. Dist. 27 3","State Assembly",137,"DEM","David F. Gantt",263
"Monroe","Leg. Dist. 27 4","State Assembly",137,"DEM","David F. Gantt",347
"Monroe","Leg. Dist. 27 5","State Assembly",137,"DEM","David F. Gantt",367
"Monroe","Leg. Dist. 27 6","State Assembly",137,"DEM","David F. Gantt",358
"Monroe","Leg. Dist. 27 7","State Assembly",137,"DEM","David F. Gantt",303
"Monroe","Leg. Dist. 27 8","State Assembly",137,"DEM","David F. Gantt",578
"Monroe","Leg. Dist. 27 9","State Assembly",137,"DEM","David F. Gantt",330
"Monroe","Leg. Dist. 27 10","State Assembly",137,"DEM","David F. Gantt",294
"Monroe","Leg. Dist. 27 11","State Assembly",137,"DEM","David F. Gantt",384
"Monroe","Leg. Dist. 27 12","State Assembly",137,"DEM","David F. Gantt",297
"Monroe","Leg. Dist. 27 13","State Assembly",137,"DEM","David F. Gantt",379
"Monroe","Leg. Dist. 27 14","State Assembly",137,"DEM","David F. Gantt",279
"Monroe","Leg. Dist. 27 15","State Assembly",137,"DEM","David F. Gantt",330
"Monroe","Leg. Dist. 27 16","State Assembly",137,"DEM","David F. Gantt",336
"Monroe","Leg. Dist. 27 17","State Assembly",137,"DEM","David F. Gantt",399
"Monroe","Leg. Dist. 27 18","State Assembly",137,"DEM","David F. Gantt",345
"Monroe","Leg. Dist. 27 19","State Assembly",137,"DEM","David F. Gantt",382
"Monroe","Leg. Dist. 27 20","State Assembly",137,"DEM","David F. Gantt",254
"Monroe","Leg. Dist. 27 21","State Assembly",137,"DEM","David F. Gantt",189
"Monroe","Leg. Dist. 27 22","State Assembly",137,"DEM","David F. Gantt",224
"Monroe","Leg. Dist. 27 23","State Assembly",137,"DEM","David F. Gantt",233
"Monroe","Leg. Dist. 27 25","State Assembly",137,"DEM","David F. Gantt",112
"Monroe","Leg. Dist. 27 26","State Assembly",137,"DEM","David F. Gantt",170
"Monroe","Leg. Dist. 28 3","State Assembly",137,"DEM","David F. Gantt",195
"Monroe","Leg. Dist. 28 12","State Assembly",137,"DEM","David F. Gantt",151
"Monroe","Leg. Dist. 28 17","State Assembly",137,"DEM","David F. Gantt",40
"Monroe","Leg. Dist. 29 2","State Assembly",137,"DEM","David F. Gantt",102
"Monroe","Leg. Dist. 29 10","State Assembly",137,"DEM","David F. Gantt",411
"Monroe","Leg. Dist. 29 11","State Assembly",137,"DEM","David F. Gantt",230
"Monroe","Leg. Dist. 29 12","State Assembly",137,"DEM","David F. Gantt",353
"Monroe","Leg. Dist. 29 13","State Assembly",137,"DEM","David F. Gantt",235
"Monroe","Leg. Dist. 29 14","State Assembly",137,"DEM","David F. Gantt",104
"Monroe","Leg. Dist. 29 15","State Assembly",137,"DEM","David F. Gantt",289
"Monroe","Leg. Dist. 29 16","State Assembly",137,"DEM","David F. Gantt",121
"Monroe","Leg. Dist. 29 20","State Assembly",137,"DEM","David F. Gantt",406
"Monroe","Leg. Dist. 29 24","State Assembly",137,"DEM","David F. Gantt",398
"Monroe","Leg. Dist. 29 26","State Assembly",137,"DEM","David F. Gantt",161
"Monroe","Gates 1","State Assembly",137,"DEM","David F. Gantt",163
"Monroe","Gates 2","State Assembly",137,"DEM","David F. Gantt",196
"Monroe","Gates 3","State Assembly",137,"DEM","David F. Gantt",199
"Monroe","Gates 4","State Assembly",137,"DEM","David F. Gantt",183
"Monroe","Gates 5","State Assembly",137,"DEM","David F. Gantt",226
"Monroe","Gates 6","State Assembly",137,"DEM","David F. Gantt",255
"Monroe","Gates 7","State Assembly",137,"DEM","David F. Gantt",364
"Monroe","Gates 8","State Assembly",137,"DEM","David F. Gantt",132
"Monroe","Gates 9","State Assembly",137,"DEM","David F. Gantt",268
"Monroe","Gates 10","State Assembly",137,"DEM","David F. Gantt",148
"Monroe","Gates 11","State Assembly",137,"DEM","David F. Gantt",169
"Monroe","Gates 12","State Assembly",137,"DEM","David F. Gantt",148
"Monroe","Gates 13","State Assembly",137,"DEM","David F. Gantt",253
"Monroe","Gates 14","State Assembly",137,"DEM","David F. Gantt",171
"Monroe","Gates 15","State Assembly",137,"DEM","David F. Gantt",318
"Monroe","Gates 16","State Assembly",137,"DEM","David F. Gantt",178
"Monroe","Gates 17","State Assembly",137,"DEM","David F. Gantt",224
"Monroe","Gates 18","State Assembly",137,"DEM","David F. Gantt",203
"Monroe","Gates 19","State Assembly",137,"DEM","David F. Gantt",165
"Monroe","Gates 20","State Assembly",137,"DEM","David F. Gantt",168
"Monroe","Gates 21","State Assembly",137,"DEM","David F. Gantt",180
"Monroe","Gates 22","State Assembly",137,"DEM","David F. Gantt",144
"Monroe","Gates 23","State Assembly",137,"DEM","David F. Gantt",197
"Monroe","Gates 24","State Assembly",137,"DEM","David F. Gantt",385
"Monroe","Gates 25","State Assembly",137,"DEM","David F. Gantt",166
"Monroe","Gates 26","State Assembly",137,"DEM","David F. Gantt",242
"Monroe","Gates 27","State Assembly",137,"DEM","David F. Gantt",246
"Monroe","Gates 28","State Assembly",137,"DEM","David F. Gantt",145
"Monroe","Gates 29","State Assembly",137,"DEM","David F. Gantt",211
"Monroe","Gates 30","State Assembly",137,"DEM","David F. Gantt",150
"Monroe","Gates 31","State Assembly",137,"DEM","David F. Gantt",154
"Monroe","Gates 32","State Assembly",137,"DEM","David F. Gantt",220
"Monroe","Gates 33","State Assembly",137,"DEM","David F. Gantt",140
"Monroe","Gates 34","State Assembly",137,"DEM","David F. Gantt",172
"Monroe","Gates 35","State Assembly",137,"DEM","David F. Gantt",140
"Monroe","Leg. Dist. 21 5","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 21 11","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 21 13","State Assembly",137,,"Scatter",6
"Monroe","Leg. Dist. 21 16","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 21 18","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 21 19","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 21 21","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 21 22","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 21 23","State Assembly",137,,"Scatter",4
"Monroe","Leg. Dist. 21 25","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 21 27","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 22 1","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 22 2","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 3","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 4","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 5","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 6","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 7","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 8","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 22 9","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 10","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 11","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 22 12","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 13","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 14","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 22 15","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 22 16","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 17","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 18","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 19","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 22 20","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 21","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 22","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 22 23","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 22 24","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 22 25","State Assembly",137,,"Scatter",5
"Monroe","Leg. Dist. 22 26/25-19","State Assembly",137,,"Scatter",4
"Monroe","Leg. Dist. 22 27","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 23 23","State Assembly",137,,"Scatter",7
"Monroe","Leg. Dist. 25 1","State Assembly",137,,"Scatter",10
"Monroe","Leg. Dist. 25 2","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 25 3","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 25 4/24","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 25 5","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 25 6","State Assembly",137,,"Scatter",4
"Monroe","Leg. Dist. 25 7","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 8","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 9","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 10","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 25 11","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 13","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 25 14","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 15","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 16","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 17","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 18","State Assembly",137,,"Scatter",8
"Monroe","Leg. Dist. 25 20","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 25 21/28-19","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 25 22","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 25 23","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 25 25","State Assembly",137,,"Scatter",5
"Monroe","Leg. Dist. 25 26/27","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 27 1","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 27 2","State Assembly",137,,"Scatter",7
"Monroe","Leg. Dist. 27 3","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 4","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 27 5","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 27 6","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 7","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 27 8","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 9","State Assembly",137,,"Scatter",4
"Monroe","Leg. Dist. 27 10","State Assembly",137,,"Scatter",7
"Monroe","Leg. Dist. 27 11","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 12","State Assembly",137,,"Scatter",8
"Monroe","Leg. Dist. 27 13","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 27 14","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 27 15","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 16","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 17","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 27 18","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 27 19","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 20","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 27 21","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 27 22","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 27 23","State Assembly",137,,"Scatter",5
"Monroe","Leg. Dist. 27 25","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 27 26","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 28 3","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 28 12","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 28 17","State Assembly",137,,"Scatter",1
"Monroe","Leg. Dist. 29 2","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 29 10","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 29 11","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 29 12","State Assembly",137,,"Scatter",3
"Monroe","Leg. Dist. 29 13","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 29 14","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 29 15","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 29 16","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 29 20","State Assembly",137,,"Scatter",2
"Monroe","Leg. Dist. 29 24","State Assembly",137,,"Scatter",0
"Monroe","Leg. Dist. 29 26","State Assembly",137,,"Scatter",0
"Monroe","Gates 1","State Assembly",137,,"Scatter",1
"Monroe","Gates 2","State Assembly",137,,"Scatter",3
"Monroe","Gates 3","State Assembly",137,,"Scatter",7
"Monroe","Gates 4","State Assembly",137,,"Scatter",2
"Monroe","Gates 5","State Assembly",137,,"Scatter",2
