"county","precinct","office","district","party","candidate","votes"
"Monroe","Hamlin 5","State Assembly",139,"REP","Stephen M. Hawley",258
"Monroe","Hamlin 6","State Assembly",139,"REP","Stephen M. Hawley",213
"Monroe","Hamlin 7","State Assembly",139,"REP","Stephen M. Hawley",318
"Monroe","Hamlin 8","State Assembly",139,"REP","Stephen M. Hawley",195
"Monroe","Hamlin 9","State Assembly",139,"REP","Stephen M. Hawley",180
"Monroe","Hamlin 10","State Assembly",139,"REP","Stephen M. Hawley",297
"Monroe","Riga 1","State Assembly",139,"REP","Stephen M. Hawley",455
"Monroe","Riga 2","State Assembly",139,"REP","Stephen M. Hawley",363
"Monroe","Riga 3","State Assembly",139,"REP","Stephen M. Hawley",207
"Monroe","Riga 4","State Assembly",139,"REP","Stephen M. Hawley",311
"Monroe","Riga 5","State Assembly",139,"REP","Stephen M. Hawley",332
"Monroe","Riga 6","State Assembly",139,"REP","Stephen M. Hawley",278
"Monroe","Sweden 1","State Assembly",139,"REP","Stephen M. Hawley",253
"Monroe","Sweden 2","State Assembly",139,"REP","Stephen M. Hawley",108
"Monroe","Sweden 3","State Assembly",139,"REP","Stephen M. Hawley",233
"Monroe","Sweden 4","State Assembly",139,"REP","Stephen M. Hawley",280
"Monroe","Sweden 5","State Assembly",139,"REP","Stephen M. Hawley",56
"Monroe","Sweden 6","State Assembly",139,"REP","Stephen M. Hawley",204
"Monroe","Sweden 7","State Assembly",139,"REP","Stephen M. Hawley",242
"Monroe","Sweden 8","State Assembly",139,"REP","Stephen M. Hawley",208
"Monroe","Sweden 9","State Assembly",139,"REP","Stephen M. Hawley",204
"Monroe","Sweden 10","State Assembly",139,"REP","Stephen M. Hawley",376
"Monroe","Sweden 11","State Assembly",139,"REP","Stephen M. Hawley",67
"Monroe","Sweden 12","State Assembly",139,"REP","Stephen M. Hawley",229
"Monroe","Clarkson 1","State Assembly",139,"CON","Stephen M. Hawley",88
"Monroe","Clarkson 2","State Assembly",139,"CON","Stephen M. Hawley",10
"Monroe","Clarkson 3","State Assembly",139,"CON","Stephen M. Hawley",49
"Monroe","Clarkson 4","State Assembly",139,"CON","Stephen M. Hawley",82
"Monroe","Clarkson 5","State Assembly",139,"CON","Stephen M. Hawley",129
"Monroe","Clarkson 6","State Assembly",139,"CON","Stephen M. Hawley",43
"Monroe","Hamlin 1","State Assembly",139,"CON","Stephen M. Hawley",53
"Monroe","Hamlin 2","State Assembly",139,"CON","Stephen M. Hawley",74
"Monroe","Hamlin 3","State Assembly",139,"CON","Stephen M. Hawley",69
"Monroe","Hamlin 4","State Assembly",139,"CON","Stephen M. Hawley",45
"Monroe","Hamlin 5","State Assembly",139,"CON","Stephen M. Hawley",57
"Monroe","Hamlin 6","State Assembly",139,"CON","Stephen M. Hawley",37
"Monroe","Hamlin 7","State Assembly",139,"CON","Stephen M. Hawley",71
"Monroe","Hamlin 8","State Assembly",139,"CON","Stephen M. Hawley",40
"Monroe","Hamlin 9","State Assembly",139,"CON","Stephen M. Hawley",24
"Monroe","Hamlin 10","State Assembly",139,"CON","Stephen M. Hawley",59
"Monroe","Riga 1","State Assembly",139,"CON","Stephen M. Hawley",87
"Monroe","Riga 2","State Assembly",139,"CON","Stephen M. Hawley",61
"Monroe","Riga 3","State Assembly",139,"CON","Stephen M. Hawley",43
"Monroe","Riga 4","State Assembly",139,"CON","Stephen M. Hawley",58
"Monroe","Riga 5","State Assembly",139,"CON","Stephen M. Hawley",44
"Monroe","Riga 6","State Assembly",139,"CON","Stephen M. Hawley",73
"Monroe","Sweden 1","State Assembly",139,"CON","Stephen M. Hawley",49
"Monroe","Sweden 2","State Assembly",139,"CON","Stephen M. Hawley",23
"Monroe","Sweden 3","State Assembly",139,"CON","Stephen M. Hawley",65
"Monroe","Sweden 4","State Assembly",139,"CON","Stephen M. Hawley",60
"Monroe","Sweden 5","State Assembly",139,"CON","Stephen M. Hawley",11
"Monroe","Sweden 6","State Assembly",139,"CON","Stephen M. Hawley",58
"Monroe","Sweden 7","State Assembly",139,"CON","Stephen M. Hawley",55
"Monroe","Sweden 8","State Assembly",139,"CON","Stephen M. Hawley",65
"Monroe","Sweden 9","State Assembly",139,"CON","Stephen M. Hawley",46
"Monroe","Sweden 10","State Assembly",139,"CON","Stephen M. Hawley",89
"Monroe","Sweden 11","State Assembly",139,"CON","Stephen M. Hawley",25
"Monroe","Sweden 12","State Assembly",139,"CON","Stephen M. Hawley",72
"Monroe","Clarkson 1","State Assembly",139,"IND","Stephen M. Hawley",44
"Monroe","Clarkson 2","State Assembly",139,"IND","Stephen M. Hawley",4
"Monroe","Clarkson 3","State Assembly",139,"IND","Stephen M. Hawley",34
"Monroe","Clarkson 4","State Assembly",139,"IND","Stephen M. Hawley",49
"Monroe","Clarkson 5","State Assembly",139,"IND","Stephen M. Hawley",77
"Monroe","Clarkson 6","State Assembly",139,"IND","Stephen M. Hawley",32
"Monroe","Hamlin 1","State Assembly",139,"IND","Stephen M. Hawley",46
"Monroe","Hamlin 2","State Assembly",139,"IND","Stephen M. Hawley",29
"Monroe","Hamlin 3","State Assembly",139,"IND","Stephen M. Hawley",36
"Monroe","Hamlin 4","State Assembly",139,"IND","Stephen M. Hawley",22
"Monroe","Hamlin 5","State Assembly",139,"IND","Stephen M. Hawley",26
"Monroe","Hamlin 6","State Assembly",139,"IND","Stephen M. Hawley",31
"Monroe","Hamlin 7","State Assembly",139,"IND","Stephen M. Hawley",33
"Monroe","Hamlin 8","State Assembly",139,"IND","Stephen M. Hawley",27
"Monroe","Hamlin 9","State Assembly",139,"IND","Stephen M. Hawley",19
"Monroe","Hamlin 10","State Assembly",139,"IND","Stephen M. Hawley",27
"Monroe","Riga 1","State Assembly",139,"IND","Stephen M. Hawley",58
"Monroe","Riga 2","State Assembly",139,"IND","Stephen M. Hawley",36
"Monroe","Riga 3","State Assembly",139,"IND","Stephen M. Hawley",24
"Monroe","Riga 4","State Assembly",139,"IND","Stephen M. Hawley",33
"Monroe","Riga 5","State Assembly",139,"IND","Stephen M. Hawley",28
"Monroe","Riga 6","State Assembly",139,"IND","Stephen M. Hawley",31
"Monroe","Sweden 1","State Assembly",139,"IND","Stephen M. Hawley",46
"Monroe","Sweden 2","State Assembly",139,"IND","Stephen M. Hawley",34
"Monroe","Sweden 3","State Assembly",139,"IND","Stephen M. Hawley",55
"Monroe","Sweden 4","State Assembly",139,"IND","Stephen M. Hawley",54
"Monroe","Sweden 5","State Assembly",139,"IND","Stephen M. Hawley",11
"Monroe","Sweden 6","State Assembly",139,"IND","Stephen M. Hawley",53
"Monroe","Sweden 7","State Assembly",139,"IND","Stephen M. Hawley",42
"Monroe","Sweden 8","State Assembly",139,"IND","Stephen M. Hawley",37
"Monroe","Sweden 9","State Assembly",139,"IND","Stephen M. Hawley",43
"Monroe","Sweden 10","State Assembly",139,"IND","Stephen M. Hawley",45
"Monroe","Sweden 11","State Assembly",139,"IND","Stephen M. Hawley",20
"Monroe","Sweden 12","State Assembly",139,"IND","Stephen M. Hawley",22
"Monroe","Clarkson 1","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Clarkson 2","State Assembly",139,"REF","Stephen M. Hawley",0
"Monroe","Clarkson 3","State Assembly",139,"REF","Stephen M. Hawley",6
"Monroe","Clarkson 4","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Clarkson 5","State Assembly",139,"REF","Stephen M. Hawley",11
"Monroe","Clarkson 6","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Hamlin 1","State Assembly",139,"REF","Stephen M. Hawley",7
"Monroe","Hamlin 2","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Hamlin 3","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Hamlin 4","State Assembly",139,"REF","Stephen M. Hawley",0
"Monroe","Hamlin 5","State Assembly",139,"REF","Stephen M. Hawley",8
"Monroe","Hamlin 6","State Assembly",139,"REF","Stephen M. Hawley",2
"Monroe","Hamlin 7","State Assembly",139,"REF","Stephen M. Hawley",4
"Monroe","Hamlin 8","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Hamlin 9","State Assembly",139,"REF","Stephen M. Hawley",2
"Monroe","Hamlin 10","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Riga 1","State Assembly",139,"REF","Stephen M. Hawley",7
"Monroe","Riga 2","State Assembly",139,"REF","Stephen M. Hawley",5
"Monroe","Riga 3","State Assembly",139,"REF","Stephen M. Hawley",6
"Monroe","Riga 4","State Assembly",139,"REF","Stephen M. Hawley",2
"Monroe","Riga 5","State Assembly",139,"REF","Stephen M. Hawley",0
"Monroe","Riga 6","State Assembly",139,"REF","Stephen M. Hawley",1
"Monroe","Sweden 1","State Assembly",139,"REF","Stephen M. Hawley",2
"Monroe","Sweden 2","State Assembly",139,"REF","Stephen M. Hawley",7
"Monroe","Sweden 3","State Assembly",139,"REF","Stephen M. Hawley",7
"Monroe","Sweden 4","State Assembly",139,"REF","Stephen M. Hawley",10
"Monroe","Sweden 5","State Assembly",139,"REF","Stephen M. Hawley",4
"Monroe","Sweden 6","State Assembly",139,"REF","Stephen M. Hawley",7
"Monroe","Sweden 7","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Sweden 8","State Assembly",139,"REF","Stephen M. Hawley",3
"Monroe","Sweden 9","State Assembly",139,"REF","Stephen M. Hawley",2
"Monroe","Sweden 10","State Assembly",139,"REF","Stephen M. Hawley",5
"Monroe","Sweden 11","State Assembly",139,"REF","Stephen M. Hawley",4
"Monroe","Sweden 12","State Assembly",139,"REF","Stephen M. Hawley",6
"Monroe","Clarkson 1","State Assembly",139,,"Scatter",1
"Monroe","Clarkson 2","State Assembly",139,,"Scatter",1
"Monroe","Clarkson 3","State Assembly",139,,"Scatter",1
"Monroe","Clarkson 4","State Assembly",139,,"Scatter",1
"Monroe","Clarkson 5","State Assembly",139,,"Scatter",2
"Monroe","Clarkson 6","State Assembly",139,,"Scatter",3
"Monroe","Hamlin 1","State Assembly",139,,"Scatter",3
"Monroe","Hamlin 2","State Assembly",139,,"Scatter",0
"Monroe","Hamlin 3","State Assembly",139,,"Scatter",0
"Monroe","Hamlin 4","State Assembly",139,,"Scatter",1
"Monroe","Hamlin 5","State Assembly",139,,"Scatter",0
"Monroe","Hamlin 6","State Assembly",139,,"Scatter",1
"Monroe","Hamlin 7","State Assembly",139,,"Scatter",3
"Monroe","Hamlin 8","State Assembly",139,,"Scatter",2
"Monroe","Hamlin 9","State Assembly",139,,"Scatter",1
"Monroe","Hamlin 10","State Assembly",139,,"Scatter",1
"Monroe","Riga 1","State Assembly",139,,"Scatter",3
"Monroe","Riga 2","State Assembly",139,,"Scatter",1
"Monroe","Riga 3","State Assembly",139,,"Scatter",0
"Monroe","Riga 4","State Assembly",139,,"Scatter",1
"Monroe","Riga 5","State Assembly",139,,"Scatter",1
"Monroe","Riga 6","State Assembly",139,,"Scatter",1
"Monroe","Sweden 1","State Assembly",139,,"Scatter",0
"Monroe","Sweden 2","State Assembly",139,,"Scatter",2
"Monroe","Sweden 3","State Assembly",139,,"Scatter",4
"Monroe","Sweden 4","State Assembly",139,,"Scatter",3
"Monroe","Sweden 5","State Assembly",139,,"Scatter",0
"Monroe","Sweden 6","State Assembly",139,,"Scatter",3
"Monroe","Sweden 7","State Assembly",139,,"Scatter",1
"Monroe","Sweden 8","State Assembly",139,,"Scatter",1
"Monroe","Sweden 9","State Assembly",139,,"Scatter",2
"Monroe","Sweden 10","State Assembly",139,,"Scatter",3
"Monroe","Sweden 11","State Assembly",139,,"Scatter",3
"Monroe","Sweden 12","State Assembly",139,,"Scatter",2
"Monroe","Clarkson 1","State Assembly",139,,"Blank and void",136
"Monroe","Clarkson 2","State Assembly",139,,"Blank and void",23
"Monroe","Clarkson 3","State Assembly",139,,"Blank and void",119
"Monroe","Clarkson 4","State Assembly",139,,"Blank and void",120
"Monroe","Clarkson 5","State Assembly",139,,"Blank and void",254
"Monroe","Clarkson 6","State Assembly",139,,"Blank and void",91
"Monroe","Hamlin 1","State Assembly",139,,"Blank and void",99
"Monroe","Hamlin 2","State Assembly",139,,"Blank and void",78
"Monroe","Hamlin 3","State Assembly",139,,"Blank and void",109
"Monroe","Hamlin 4","State Assembly",139,,"Blank and void",44
"Monroe","Hamlin 5","State Assembly",139,,"Blank and void",77
"Monroe","Hamlin 6","State Assembly",139,,"Blank and void",87
"Monroe","Hamlin 7","State Assembly",139,,"Blank and void",118
"Monroe","Hamlin 8","State Assembly",139,,"Blank and void",64
"Monroe","Hamlin 9","State Assembly",139,,"Blank and void",57
"Monroe","Hamlin 10","State Assembly",139,,"Blank and void",122
"Monroe","Riga 1","State Assembly",139,,"Blank and void",169
"Monroe","Riga 2","State Assembly",139,,"Blank and void",126
"Monroe","Riga 3","State Assembly",139,,"Blank and void",97
"Monroe","Riga 4","State Assembly",139,,"Blank and void",101
"Monroe","Riga 5","State Assembly",139,,"Blank and void",86
"Monroe","Riga 6","State Assembly",139,,"Blank and void",92
"Monroe","Sweden 1","State Assembly",139,,"Blank and void",159
"Monroe","Sweden 2","State Assembly",139,,"Blank and void",107
"Monroe","Sweden 3","State Assembly",139,,"Blank and void",202
"Monroe","Sweden 4","State Assembly",139,,"Blank and void",173
"Monroe","Sweden 5","State Assembly",139,,"Blank and void",55
"Monroe","Sweden 6","State Assembly",139,,"Blank and void",108
"Monroe","Sweden 7","State Assembly",139,,"Blank and void",138
"Monroe","Sweden 8","State Assembly",139,,"Blank and void",107
"Monroe","Sweden 9","State Assembly",139,,"Blank and void",133
"Monroe","Sweden 10","State Assembly",139,,"Blank and void",154
"Monroe","Sweden 11","State Assembly",139,,"Blank and void",63
"Monroe","Sweden 12","State Assembly",139,,"Blank and void",113
