"county","precinct","office","district","party","candidate","votes"
"Monroe","Irondequoit 12","State Assembly",136,,"Total votes",372
"Monroe","Irondequoit 13","State Assembly",136,,"Total votes",552
"Monroe","Irondequoit 14","State Assembly",136,,"Total votes",547
"Monroe","Irondequoit 15","State Assembly",136,,"Total votes",497
"Monroe","Irondequoit 16","State Assembly",136,,"Total votes",675
"Monroe","Irondequoit 17","State Assembly",136,,"Total votes",289
"Monroe","Irondequoit 18","State Assembly",136,,"Total votes",429
"Monroe","Irondequoit 19","State Assembly",136,,"Total votes",510
"Monroe","Irondequoit 20","State Assembly",136,,"Total votes",370
"Monroe","Irondequoit 21","State Assembly",136,,"Total votes",412
"Monroe","Irondequoit 22","State Assembly",136,,"Total votes",428
"Monroe","Irondequoit 23","State Assembly",136,,"Total votes",399
"Monroe","Irondequoit 24","State Assembly",136,,"Total votes",374
"Monroe","Irondequoit 25","State Assembly",136,,"Total votes",396
"Monroe","Irondequoit 26","State Assembly",136,,"Total votes",323
"Monroe","Irondequoit 27","State Assembly",136,,"Total votes",265
"Monroe","Irondequoit 28","State Assembly",136,,"Total votes",354
"Monroe","Irondequoit 29","State Assembly",136,,"Total votes",377
"Monroe","Irondequoit 30","State Assembly",136,,"Total votes",382
"Monroe","Irondequoit 31","State Assembly",136,,"Total votes",508
"Monroe","Irondequoit 32","State Assembly",136,,"Total votes",454
"Monroe","Irondequoit 33","State Assembly",136,,"Total votes",322
"Monroe","Irondequoit 34","State Assembly",136,,"Total votes",626
"Monroe","Irondequoit 35","State Assembly",136,,"Total votes",314
"Monroe","Irondequoit 36","State Assembly",136,,"Total votes",318
"Monroe","Irondequoit 37","State Assembly",136,,"Total votes",336
"Monroe","Irondequoit 38","State Assembly",136,,"Total votes",287
"Monroe","Irondequoit 39","State Assembly",136,,"Total votes",157
"Monroe","Irondequoit 40","State Assembly",136,,"Total votes",242
"Monroe","Irondequoit 41","State Assembly",136,,"Total votes",403
"Monroe","Irondequoit 42","State Assembly",136,,"Total votes",440
"Monroe","Irondequoit 43","State Assembly",136,,"Total votes",364
"Monroe","Irondequoit 44","State Assembly",136,,"Total votes",720
"Monroe","Irondequoit 45","State Assembly",136,,"Total votes",317
"Monroe","Irondequoit 46","State Assembly",136,,"Total votes",394
"Monroe","Irondequoit 47","State Assembly",136,,"Total votes",156
"Monroe","Irondequoit 48","State Assembly",136,,"Total votes",369
"Monroe","Irondequoit 49","State Assembly",136,,"Total votes",533
"Monroe","Irondequoit 50","State Assembly",136,,"Total votes",346
"Monroe","Irondequoit 51","State Assembly",136,,"Total votes",488
"Monroe","Irondequoit 52","State Assembly",136,,"Total votes",479
"Monroe","Irondequoit 53","State Assembly",136,,"Total votes",380
"Monroe","Irondequoit 54","State Assembly",136,,"Total votes",126
"Monroe","Irondequoit 55","State Assembly",136,,"Total votes",460
"Monroe","Irondequoit 56","State Assembly",136,,"Total votes",346
"Monroe","Irondequoit 57","State Assembly",136,,"Total votes",556
"Monroe","Irondequoit 58","State Assembly",136,,"Total votes",491
"Monroe","Irondequoit 59","State Assembly",136,,"Total votes",364
"Monroe","Irondequoit 60","State Assembly",136,,"Total votes",427
"Monroe","Irondequoit 61","State Assembly",136,,"Total votes",503
"Monroe","Irondequoit 62","State Assembly",136,,"Total votes",423
"Monroe","Irondequoit 63","State Assembly",136,,"Total votes",328
"Monroe","Irondequoit 64","State Assembly",136,,"Total votes",202
"Monroe","Irondequoit 65","State Assembly",136,,"Total votes",300
"Monroe","Irondequoit 66","State Assembly",136,,"Total votes",246
"Monroe","Irondequoit 67","State Assembly",136,,"Total votes",311
"Monroe","Irondequoit 68","State Assembly",136,,"Total votes",425
"Monroe","Leg. Dist. 07 1","State Assembly",136,"DEM","Joseph D. Morelle",287
"Monroe","Leg. Dist. 07 2","State Assembly",136,"DEM","Joseph D. Morelle",237
"Monroe","Leg. Dist. 16 1","State Assembly",136,"DEM","Joseph D. Morelle",7
"Monroe","Leg. Dist. 21 7","State Assembly",136,"DEM","Joseph D. Morelle",399
"Monroe","Leg. Dist. 21 8","State Assembly",136,"DEM","Joseph D. Morelle",133
"Monroe","Leg. Dist. 21 20","State Assembly",136,"DEM","Joseph D. Morelle",151
"Monroe","Leg. Dist. 21 24","State Assembly",136,"DEM","Joseph D. Morelle",320
"Monroe","Leg. Dist. 23 12","State Assembly",136,"DEM","Joseph D. Morelle",288
"Monroe","Leg. Dist. 23 16","State Assembly",136,"DEM","Joseph D. Morelle",112
"Monroe","Leg. Dist. 23 18","State Assembly",136,"DEM","Joseph D. Morelle",443
"Monroe","Leg. Dist. 23 19","State Assembly",136,"DEM","Joseph D. Morelle",252
"Monroe","Leg. Dist. 23 22","State Assembly",136,"DEM","Joseph D. Morelle",223
"Monroe","Leg. Dist. 23 24","State Assembly",136,"DEM","Joseph D. Morelle",236
"Monroe","Leg. Dist. 23 25","State Assembly",136,"DEM","Joseph D. Morelle",337
"Monroe","Leg. Dist. 23 26","State Assembly",136,"DEM","Joseph D. Morelle",377
"Monroe","Leg. Dist. 23 27","State Assembly",136,"DEM","Joseph D. Morelle",167
"Monroe","Leg. Dist. 26 1","State Assembly",136,"DEM","Joseph D. Morelle",352
"Monroe","Leg. Dist. 26 2","State Assembly",136,"DEM","Joseph D. Morelle",154
"Monroe","Leg. Dist. 26 3","State Assembly",136,"DEM","Joseph D. Morelle",96
"Monroe","Leg. Dist. 26 4","State Assembly",136,"DEM","Joseph D. Morelle",165
"Monroe","Leg. Dist. 26 5","State Assembly",136,"DEM","Joseph D. Morelle",218
"Monroe","Leg. Dist. 26 6","State Assembly",136,"DEM","Joseph D. Morelle",201
"Monroe","Leg. Dist. 26 7","State Assembly",136,"DEM","Joseph D. Morelle",256
"Monroe","Leg. Dist. 26 8","State Assembly",136,"DEM","Joseph D. Morelle",251
"Monroe","Leg. Dist. 26 9","State Assembly",136,"DEM","Joseph D. Morelle",245
"Monroe","Leg. Dist. 26 10","State Assembly",136,"DEM","Joseph D. Morelle",262
"Monroe","Leg. Dist. 26 11","State Assembly",136,"DEM","Joseph D. Morelle",180
"Monroe","Leg. Dist. 26 12","State Assembly",136,"DEM","Joseph D. Morelle",188
"Monroe","Leg. Dist. 26 13","State Assembly",136,"DEM","Joseph D. Morelle",208
"Monroe","Leg. Dist. 26 14","State Assembly",136,"DEM","Joseph D. Morelle",234
"Monroe","Leg. Dist. 26 15","State Assembly",136,"DEM","Joseph D. Morelle",232
"Monroe","Leg. Dist. 26 16","State Assembly",136,"DEM","Joseph D. Morelle",182
"Monroe","Leg. Dist. 26 17","State Assembly",136,"DEM","Joseph D. Morelle",157
"Monroe","Leg. Dist. 28 1","State Assembly",136,"DEM","Joseph D. Morelle",256
"Monroe","Leg. Dist. 28 2","State Assembly",136,"DEM","Joseph D. Morelle",168
"Monroe","Leg. Dist. 28 4","State Assembly",136,"DEM","Joseph D. Morelle",138
"Monroe","Leg. Dist. 28 5","State Assembly",136,"DEM","Joseph D. Morelle",134
"Monroe","Leg. Dist. 28 6","State Assembly",136,"DEM","Joseph D. Morelle",322
"Monroe","Leg. Dist. 28 7","State Assembly",136,"DEM","Joseph D. Morelle",374
"Monroe","Leg. Dist. 28 9","State Assembly",136,"DEM","Joseph D. Morelle",241
"Monroe","Leg. Dist. 28 16","State Assembly",136,"DEM","Joseph D. Morelle",185
"Monroe","Leg. Dist. 28 18","State Assembly",136,"DEM","Joseph D. Morelle",234
"Monroe","Leg. Dist. 28 20","State Assembly",136,"DEM","Joseph D. Morelle",303
"Monroe","Leg. Dist. 28 21","State Assembly",136,"DEM","Joseph D. Morelle",309
"Monroe","Leg. Dist. 29 8","State Assembly",136,"DEM","Joseph D. Morelle",81
"Monroe","Leg. Dist. 29 17","State Assembly",136,"DEM","Joseph D. Morelle",155
"Monroe","Leg. Dist. 29 18","State Assembly",136,"DEM","Joseph D. Morelle",214
"Monroe","Leg. Dist. 29 21","State Assembly",136,"DEM","Joseph D. Morelle",293
"Monroe","Leg. Dist. 29 22","State Assembly",136,"DEM","Joseph D. Morelle",124
"Monroe","Leg. Dist. 29 23","State Assembly",136,"DEM","Joseph D. Morelle",184
"Monroe","Brighton 1","State Assembly",136,"DEM","Joseph D. Morelle",370
"Monroe","Brighton 2","State Assembly",136,"DEM","Joseph D. Morelle",198
"Monroe","Brighton 3","State Assembly",136,"DEM","Joseph D. Morelle",262
"Monroe","Brighton 4","State Assembly",136,"DEM","Joseph D. Morelle",307
"Monroe","Brighton 5","State Assembly",136,"DEM","Joseph D. Morelle",326
"Monroe","Brighton 6","State Assembly",136,"DEM","Joseph D. Morelle",394
"Monroe","Brighton 7","State Assembly",136,"DEM","Joseph D. Morelle",250
"Monroe","Brighton 8","State Assembly",136,"DEM","Joseph D. Morelle",276
"Monroe","Brighton 9","State Assembly",136,"DEM","Joseph D. Morelle",267
"Monroe","Brighton 10","State Assembly",136,"DEM","Joseph D. Morelle",359
"Monroe","Brighton 11","State Assembly",136,"DEM","Joseph D. Morelle",316
"Monroe","Brighton 12","State Assembly",136,"DEM","Joseph D. Morelle",384
"Monroe","Brighton 13","State Assembly",136,"DEM","Joseph D. Morelle",195
"Monroe","Brighton 14","State Assembly",136,"DEM","Joseph D. Morelle",266
"Monroe","Brighton 15","State Assembly",136,"DEM","Joseph D. Morelle",230
"Monroe","Brighton 16","State Assembly",136,"DEM","Joseph D. Morelle",158
"Monroe","Brighton 17","State Assembly",136,"DEM","Joseph D. Morelle",188
"Monroe","Brighton 18","State Assembly",136,"DEM","Joseph D. Morelle",304
"Monroe","Brighton 19","State Assembly",136,"DEM","Joseph D. Morelle",202
"Monroe","Brighton 20","State Assembly",136,"DEM","Joseph D. Morelle",234
"Monroe","Brighton 21","State Assembly",136,"DEM","Joseph D. Morelle",254
"Monroe","Brighton 22","State Assembly",136,"DEM","Joseph D. Morelle",304
"Monroe","Brighton 23","State Assembly",136,"DEM","Joseph D. Morelle",234
"Monroe","Brighton 24","State Assembly",136,"DEM","Joseph D. Morelle",314
"Monroe","Brighton 25","State Assembly",136,"DEM","Joseph D. Morelle",237
"Monroe","Brighton 26","State Assembly",136,"DEM","Joseph D. Morelle",219
"Monroe","Brighton 27","State Assembly",136,"DEM","Joseph D. Morelle",227
"Monroe","Brighton 28","State Assembly",136,"DEM","Joseph D. Morelle",396
"Monroe","Brighton 29","State Assembly",136,"DEM","Joseph D. Morelle",213
"Monroe","Brighton 30","State Assembly",136,"DEM","Joseph D. Morelle",585
"Monroe","Brighton 31","State Assembly",136,"DEM","Joseph D. Morelle",262
"Monroe","Brighton 32","State Assembly",136,"DEM","Joseph D. Morelle",324
"Monroe","Brighton 33","State Assembly",136,"DEM","Joseph D. Morelle",320
"Monroe","Brighton 34","State Assembly",136,"DEM","Joseph D. Morelle",283
"Monroe","Brighton 35","State Assembly",136,"DEM","Joseph D. Morelle",274
"Monroe","Brighton 36","State Assembly",136,"DEM","Joseph D. Morelle",276
"Monroe","Brighton 37","State Assembly",136,"DEM","Joseph D. Morelle",240
"Monroe","Brighton 38","State Assembly",136,"DEM","Joseph D. Morelle",322
"Monroe","Brighton 39","State Assembly",136,"DEM","Joseph D. Morelle",228
"Monroe","Brighton 40","State Assembly",136,"DEM","Joseph D. Morelle",508
"Monroe","Brighton 41","State Assembly",136,"DEM","Joseph D. Morelle",433
"Monroe","Brighton 42","State Assembly",136,"DEM","Joseph D. Morelle",104
"Monroe","Brighton 43","State Assembly",136,"DEM","Joseph D. Morelle",319
"Monroe","Brighton 44","State Assembly",136,"DEM","Joseph D. Morelle",109
"Monroe","Brighton 45","State Assembly",136,"DEM","Joseph D. Morelle",215
"Monroe","Brighton 46","State Assembly",136,"DEM","Joseph D. Morelle",188
"Monroe","Irondequoit 1","State Assembly",136,"DEM","Joseph D. Morelle",394
"Monroe","Irondequoit 2","State Assembly",136,"DEM","Joseph D. Morelle",187
"Monroe","Irondequoit 3","State Assembly",136,"DEM","Joseph D. Morelle",292
"Monroe","Irondequoit 4","State Assembly",136,"DEM","Joseph D. Morelle",110
"Monroe","Irondequoit 5","State Assembly",136,"DEM","Joseph D. Morelle",275
"Monroe","Irondequoit 6","State Assembly",136,"DEM","Joseph D. Morelle",381
"Monroe","Irondequoit 7","State Assembly",136,"DEM","Joseph D. Morelle",338
"Monroe","Irondequoit 8","State Assembly",136,"DEM","Joseph D. Morelle",240
"Monroe","Irondequoit 9","State Assembly",136,"DEM","Joseph D. Morelle",257
"Monroe","Irondequoit 10","State Assembly",136,"DEM","Joseph D. Morelle",241
"Monroe","Irondequoit 11","State Assembly",136,"DEM","Joseph D. Morelle",145
"Monroe","Irondequoit 12","State Assembly",136,"DEM","Joseph D. Morelle",230
"Monroe","Irondequoit 13","State Assembly",136,"DEM","Joseph D. Morelle",363
"Monroe","Irondequoit 14","State Assembly",136,"DEM","Joseph D. Morelle",318
"Monroe","Irondequoit 15","State Assembly",136,"DEM","Joseph D. Morelle",274
"Monroe","Irondequoit 16","State Assembly",136,"DEM","Joseph D. Morelle",422
"Monroe","Irondequoit 17","State Assembly",136,"DEM","Joseph D. Morelle",160
"Monroe","Irondequoit 18","State Assembly",136,"DEM","Joseph D. Morelle",240
"Monroe","Irondequoit 19","State Assembly",136,"DEM","Joseph D. Morelle",330
"Monroe","Irondequoit 20","State Assembly",136,"DEM","Joseph D. Morelle",204
"Monroe","Irondequoit 21","State Assembly",136,"DEM","Joseph D. Morelle",266
"Monroe","Irondequoit 22","State Assembly",136,"DEM","Joseph D. Morelle",268
"Monroe","Irondequoit 23","State Assembly",136,"DEM","Joseph D. Morelle",250
"Monroe","Irondequoit 24","State Assembly",136,"DEM","Joseph D. Morelle",236
"Monroe","Irondequoit 25","State Assembly",136,"DEM","Joseph D. Morelle",225
"Monroe","Irondequoit 26","State Assembly",136,"DEM","Joseph D. Morelle",213
"Monroe","Irondequoit 27","State Assembly",136,"DEM","Joseph D. Morelle",147
"Monroe","Irondequoit 28","State Assembly",136,"DEM","Joseph D. Morelle",167
"Monroe","Irondequoit 29","State Assembly",136,"DEM","Joseph D. Morelle",227
"Monroe","Irondequoit 30","State Assembly",136,"DEM","Joseph D. Morelle",221
"Monroe","Irondequoit 31","State Assembly",136,"DEM","Joseph D. Morelle",309
"Monroe","Irondequoit 32","State Assembly",136,"DEM","Joseph D. Morelle",281
"Monroe","Irondequoit 33","State Assembly",136,"DEM","Joseph D. Morelle",186
"Monroe","Irondequoit 34","State Assembly",136,"DEM","Joseph D. Morelle",340
"Monroe","Irondequoit 35","State Assembly",136,"DEM","Joseph D. Morelle",210
"Monroe","Irondequoit 36","State Assembly",136,"DEM","Joseph D. Morelle",208
"Monroe","Irondequoit 37","State Assembly",136,"DEM","Joseph D. Morelle",184
"Monroe","Irondequoit 38","State Assembly",136,"DEM","Joseph D. Morelle",172
"Monroe","Irondequoit 39","State Assembly",136,"DEM","Joseph D. Morelle",97
"Monroe","Irondequoit 40","State Assembly",136,"DEM","Joseph D. Morelle",141
"Monroe","Irondequoit 41","State Assembly",136,"DEM","Joseph D. Morelle",249
"Monroe","Irondequoit 42","State Assembly",136,"DEM","Joseph D. Morelle",252
"Monroe","Irondequoit 43","State Assembly",136,"DEM","Joseph D. Morelle",224
"Monroe","Irondequoit 44","State Assembly",136,"DEM","Joseph D. Morelle",400
"Monroe","Irondequoit 45","State Assembly",136,"DEM","Joseph D. Morelle",197
"Monroe","Irondequoit 46","State Assembly",136,"DEM","Joseph D. Morelle",213
"Monroe","Irondequoit 47","State Assembly",136,"DEM","Joseph D. Morelle",102
"Monroe","Irondequoit 48","State Assembly",136,"DEM","Joseph D. Morelle",209
"Monroe","Irondequoit 49","State Assembly",136,"DEM","Joseph D. Morelle",276
"Monroe","Irondequoit 50","State Assembly",136,"DEM","Joseph D. Morelle",220
"Monroe","Irondequoit 51","State Assembly",136,"DEM","Joseph D. Morelle",277
"Monroe","Irondequoit 52","State Assembly",136,"DEM","Joseph D. Morelle",303
"Monroe","Irondequoit 53","State Assembly",136,"DEM","Joseph D. Morelle",246
"Monroe","Irondequoit 54","State Assembly",136,"DEM","Joseph D. Morelle",83
"Monroe","Irondequoit 55","State Assembly",136,"DEM","Joseph D. Morelle",302
"Monroe","Irondequoit 56","State Assembly",136,"DEM","Joseph D. Morelle",235
"Monroe","Irondequoit 57","State Assembly",136,"DEM","Joseph D. Morelle",342
"Monroe","Irondequoit 58","State Assembly",136,"DEM","Joseph D. Morelle",301
"Monroe","Irondequoit 59","State Assembly",136,"DEM","Joseph D. Morelle",205
"Monroe","Irondequoit 60","State Assembly",136,"DEM","Joseph D. Morelle",224
"Monroe","Irondequoit 61","State Assembly",136,"DEM","Joseph D. Morelle",292
"Monroe","Irondequoit 62","State Assembly",136,"DEM","Joseph D. Morelle",239
"Monroe","Irondequoit 63","State Assembly",136,"DEM","Joseph D. Morelle",185
"Monroe","Irondequoit 64","State Assembly",136,"DEM","Joseph D. Morelle",132
"Monroe","Irondequoit 65","State Assembly",136,"DEM","Joseph D. Morelle",199
"Monroe","Irondequoit 66","State Assembly",136,"DEM","Joseph D. Morelle",190
"Monroe","Irondequoit 67","State Assembly",136,"DEM","Joseph D. Morelle",181
"Monroe","Irondequoit 68","State Assembly",136,"DEM","Joseph D. Morelle",275
"Monroe","Leg. Dist. 07 1","State Assembly",136,"IND","Joseph D. Morelle",49
"Monroe","Leg. Dist. 07 2","State Assembly",136,"IND","Joseph D. Morelle",26
"Monroe","Leg. Dist. 16 1","State Assembly",136,"IND","Joseph D. Morelle",0
"Monroe","Leg. Dist. 21 7","State Assembly",136,"IND","Joseph D. Morelle",36
"Monroe","Leg. Dist. 21 8","State Assembly",136,"IND","Joseph D. Morelle",11
"Monroe","Leg. Dist. 21 20","State Assembly",136,"IND","Joseph D. Morelle",26
"Monroe","Leg. Dist. 21 24","State Assembly",136,"IND","Joseph D. Morelle",52
"Monroe","Leg. Dist. 23 12","State Assembly",136,"IND","Joseph D. Morelle",28
"Monroe","Leg. Dist. 23 16","State Assembly",136,"IND","Joseph D. Morelle",21
"Monroe","Leg. Dist. 23 18","State Assembly",136,"IND","Joseph D. Morelle",61
"Monroe","Leg. Dist. 23 19","State Assembly",136,"IND","Joseph D. Morelle",55
"Monroe","Leg. Dist. 23 22","State Assembly",136,"IND","Joseph D. Morelle",15
"Monroe","Leg. Dist. 23 24","State Assembly",136,"IND","Joseph D. Morelle",29
"Monroe","Leg. Dist. 23 25","State Assembly",136,"IND","Joseph D. Morelle",52
"Monroe","Leg. Dist. 23 26","State Assembly",136,"IND","Joseph D. Morelle",60
"Monroe","Leg. Dist. 23 27","State Assembly",136,"IND","Joseph D. Morelle",27
"Monroe","Leg. Dist. 26 1","State Assembly",136,"IND","Joseph D. Morelle",52
"Monroe","Leg. Dist. 26 2","State Assembly",136,"IND","Joseph D. Morelle",27
"Monroe","Leg. Dist. 26 3","State Assembly",136,"IND","Joseph D. Morelle",22
"Monroe","Leg. Dist. 26 4","State Assembly",136,"IND","Joseph D. Morelle",39
"Monroe","Leg. Dist. 26 5","State Assembly",136,"IND","Joseph D. Morelle",24
"Monroe","Leg. Dist. 26 6","State Assembly",136,"IND","Joseph D. Morelle",17
"Monroe","Leg. Dist. 26 7","State Assembly",136,"IND","Joseph D. Morelle",24
"Monroe","Leg. Dist. 26 8","State Assembly",136,"IND","Joseph D. Morelle",25
"Monroe","Leg. Dist. 26 9","State Assembly",136,"IND","Joseph D. Morelle",37
"Monroe","Leg. Dist. 26 10","State Assembly",136,"IND","Joseph D. Morelle",31
"Monroe","Leg. Dist. 26 11","State Assembly",136,"IND","Joseph D. Morelle",29
"Monroe","Leg. Dist. 26 12","State Assembly",136,"IND","Joseph D. Morelle",39
"Monroe","Leg. Dist. 26 13","State Assembly",136,"IND","Joseph D. Morelle",34
"Monroe","Leg. Dist. 26 14","State Assembly",136,"IND","Joseph D. Morelle",34
"Monroe","Leg. Dist. 26 15","State Assembly",136,"IND","Joseph D. Morelle",23
"Monroe","Leg. Dist. 26 16","State Assembly",136,"IND","Joseph D. Morelle",39
"Monroe","Leg. Dist. 26 17","State Assembly",136,"IND","Joseph D. Morelle",27
"Monroe","Leg. Dist. 28 1","State Assembly",136,"IND","Joseph D. Morelle",20
"Monroe","Leg. Dist. 28 2","State Assembly",136,"IND","Joseph D. Morelle",14
"Monroe","Leg. Dist. 28 4","State Assembly",136,"IND","Joseph D. Morelle",7
"Monroe","Leg. Dist. 28 5","State Assembly",136,"IND","Joseph D. Morelle",15
"Monroe","Leg. Dist. 28 6","State Assembly",136,"IND","Joseph D. Morelle",25
"Monroe","Leg. Dist. 28 7","State Assembly",136,"IND","Joseph D. Morelle",45
"Monroe","Leg. Dist. 28 9","State Assembly",136,"IND","Joseph D. Morelle",27
