"county","precinct","office","district","party","candidate","votes"
"Monroe","Webster 27","State Senate",54,"DEM","Kenan S. Baldridge",216
"Monroe","Webster 28","State Senate",54,"DEM","Kenan S. Baldridge",170
"Monroe","Webster 29","State Senate",54,"DEM","Kenan S. Baldridge",142
"Monroe","Webster 30","State Senate",54,"DEM","Kenan S. Baldridge",173
"Monroe","Webster 31","State Senate",54,"DEM","Kenan S. Baldridge",176
"Monroe","Webster 32","State Senate",54,"DEM","Kenan S. Baldridge",190
"Monroe","Webster 33","State Senate",54,"DEM","Kenan S. Baldridge",162
"Monroe","Webster 34","State Senate",54,"DEM","Kenan S. Baldridge",91
"Monroe","Webster 35","State Senate",54,"DEM","Kenan S. Baldridge",121
"Monroe","Webster 36","State Senate",54,"DEM","Kenan S. Baldridge",145
"Monroe","Webster 37","State Senate",54,"DEM","Kenan S. Baldridge",300
"Monroe","Webster 38","State Senate",54,"DEM","Kenan S. Baldridge",224
"Monroe","Webster 39","State Senate",54,"DEM","Kenan S. Baldridge",170
"Monroe","Webster 40","State Senate",54,"DEM","Kenan S. Baldridge",439
"Monroe","Webster 41","State Senate",54,"DEM","Kenan S. Baldridge",191
"Monroe","Webster 42","State Senate",54,"DEM","Kenan S. Baldridge",166
"Monroe","Webster 43","State Senate",54,"DEM","Kenan S. Baldridge",145
"Monroe","Webster 1","State Senate",54,"REP","Pamela A. Helming",220
"Monroe","Webster 2","State Senate",54,"REP","Pamela A. Helming",279
"Monroe","Webster 3","State Senate",54,"REP","Pamela A. Helming",267
"Monroe","Webster 4","State Senate",54,"REP","Pamela A. Helming",129
"Monroe","Webster 5","State Senate",54,"REP","Pamela A. Helming",214
"Monroe","Webster 6","State Senate",54,"REP","Pamela A. Helming",182
"Monroe","Webster 7","State Senate",54,"REP","Pamela A. Helming",238
"Monroe","Webster 8","State Senate",54,"REP","Pamela A. Helming",199
"Monroe","Webster 9","State Senate",54,"REP","Pamela A. Helming",242
"Monroe","Webster 10","State Senate",54,"REP","Pamela A. Helming",482
"Monroe","Webster 11","State Senate",54,"REP","Pamela A. Helming",266
"Monroe","Webster 12","State Senate",54,"REP","Pamela A. Helming",315
"Monroe","Webster 13","State Senate",54,"REP","Pamela A. Helming",206
"Monroe","Webster 14","State Senate",54,"REP","Pamela A. Helming",191
"Monroe","Webster 15","State Senate",54,"REP","Pamela A. Helming",165
"Monroe","Webster 16","State Senate",54,"REP","Pamela A. Helming",298
"Monroe","Webster 17","State Senate",54,"REP","Pamela A. Helming",237
"Monroe","Webster 18","State Senate",54,"REP","Pamela A. Helming",163
"Monroe","Webster 19","State Senate",54,"REP","Pamela A. Helming",385
"Monroe","Webster 20","State Senate",54,"REP","Pamela A. Helming",334
"Monroe","Webster 21","State Senate",54,"REP","Pamela A. Helming",325
"Monroe","Webster 22","State Senate",54,"REP","Pamela A. Helming",231
"Monroe","Webster 23","State Senate",54,"REP","Pamela A. Helming",187
"Monroe","Webster 24","State Senate",54,"REP","Pamela A. Helming",532
"Monroe","Webster 25","State Senate",54,"REP","Pamela A. Helming",132
"Monroe","Webster 26","State Senate",54,"REP","Pamela A. Helming",247
"Monroe","Webster 27","State Senate",54,"REP","Pamela A. Helming",307
"Monroe","Webster 28","State Senate",54,"REP","Pamela A. Helming",229
"Monroe","Webster 29","State Senate",54,"REP","Pamela A. Helming",145
"Monroe","Webster 30","State Senate",54,"REP","Pamela A. Helming",108
"Monroe","Webster 31","State Senate",54,"REP","Pamela A. Helming",297
"Monroe","Webster 32","State Senate",54,"REP","Pamela A. Helming",345
"Monroe","Webster 33","State Senate",54,"REP","Pamela A. Helming",234
"Monroe","Webster 34","State Senate",54,"REP","Pamela A. Helming",147
"Monroe","Webster 35","State Senate",54,"REP","Pamela A. Helming",156
"Monroe","Webster 36","State Senate",54,"REP","Pamela A. Helming",209
"Monroe","Webster 37","State Senate",54,"REP","Pamela A. Helming",399
"Monroe","Webster 38","State Senate",54,"REP","Pamela A. Helming",234
"Monroe","Webster 39","State Senate",54,"REP","Pamela A. Helming",198
"Monroe","Webster 40","State Senate",54,"REP","Pamela A. Helming",461
"Monroe","Webster 41","State Senate",54,"REP","Pamela A. Helming",331
"Monroe","Webster 42","State Senate",54,"REP","Pamela A. Helming",247
"Monroe","Webster 43","State Senate",54,"REP","Pamela A. Helming",216
"Monroe","Webster 1","State Senate",54,"CON","Pamela A. Helming",36
"Monroe","Webster 2","State Senate",54,"CON","Pamela A. Helming",33
"Monroe","Webster 3","State Senate",54,"CON","Pamela A. Helming",46
"Monroe","Webster 4","State Senate",54,"CON","Pamela A. Helming",17
"Monroe","Webster 5","State Senate",54,"CON","Pamela A. Helming",36
"Monroe","Webster 6","State Senate",54,"CON","Pamela A. Helming",21
"Monroe","Webster 7","State Senate",54,"CON","Pamela A. Helming",47
"Monroe","Webster 8","State Senate",54,"CON","Pamela A. Helming",44
"Monroe","Webster 9","State Senate",54,"CON","Pamela A. Helming",48
"Monroe","Webster 10","State Senate",54,"CON","Pamela A. Helming",87
"Monroe","Webster 11","State Senate",54,"CON","Pamela A. Helming",50
"Monroe","Webster 12","State Senate",54,"CON","Pamela A. Helming",44
"Monroe","Webster 13","State Senate",54,"CON","Pamela A. Helming",47
"Monroe","Webster 14","State Senate",54,"CON","Pamela A. Helming",31
"Monroe","Webster 15","State Senate",54,"CON","Pamela A. Helming",31
"Monroe","Webster 16","State Senate",54,"CON","Pamela A. Helming",46
"Monroe","Webster 17","State Senate",54,"CON","Pamela A. Helming",33
"Monroe","Webster 18","State Senate",54,"CON","Pamela A. Helming",22
"Monroe","Webster 19","State Senate",54,"CON","Pamela A. Helming",74
"Monroe","Webster 20","State Senate",54,"CON","Pamela A. Helming",66
"Monroe","Webster 21","State Senate",54,"CON","Pamela A. Helming",46
"Monroe","Webster 22","State Senate",54,"CON","Pamela A. Helming",57
"Monroe","Webster 23","State Senate",54,"CON","Pamela A. Helming",33
"Monroe","Webster 24","State Senate",54,"CON","Pamela A. Helming",115
"Monroe","Webster 25","State Senate",54,"CON","Pamela A. Helming",20
"Monroe","Webster 26","State Senate",54,"CON","Pamela A. Helming",38
"Monroe","Webster 27","State Senate",54,"CON","Pamela A. Helming",44
"Monroe","Webster 28","State Senate",54,"CON","Pamela A. Helming",40
"Monroe","Webster 29","State Senate",54,"CON","Pamela A. Helming",19
"Monroe","Webster 30","State Senate",54,"CON","Pamela A. Helming",29
"Monroe","Webster 31","State Senate",54,"CON","Pamela A. Helming",57
"Monroe","Webster 32","State Senate",54,"CON","Pamela A. Helming",72
"Monroe","Webster 33","State Senate",54,"CON","Pamela A. Helming",35
"Monroe","Webster 34","State Senate",54,"CON","Pamela A. Helming",20
"Monroe","Webster 35","State Senate",54,"CON","Pamela A. Helming",43
"Monroe","Webster 36","State Senate",54,"CON","Pamela A. Helming",37
"Monroe","Webster 37","State Senate",54,"CON","Pamela A. Helming",56
"Monroe","Webster 38","State Senate",54,"CON","Pamela A. Helming",32
"Monroe","Webster 39","State Senate",54,"CON","Pamela A. Helming",27
"Monroe","Webster 40","State Senate",54,"CON","Pamela A. Helming",70
"Monroe","Webster 41","State Senate",54,"CON","Pamela A. Helming",69
"Monroe","Webster 42","State Senate",54,"CON","Pamela A. Helming",48
"Monroe","Webster 43","State Senate",54,"CON","Pamela A. Helming",32
"Monroe","Webster 1","State Senate",54,"IND","Pamela A. Helming",14
"Monroe","Webster 2","State Senate",54,"IND","Pamela A. Helming",25
"Monroe","Webster 3","State Senate",54,"IND","Pamela A. Helming",16
"Monroe","Webster 4","State Senate",54,"IND","Pamela A. Helming",9
"Monroe","Webster 5","State Senate",54,"IND","Pamela A. Helming",14
"Monroe","Webster 6","State Senate",54,"IND","Pamela A. Helming",18
"Monroe","Webster 7","State Senate",54,"IND","Pamela A. Helming",23
"Monroe","Webster 8","State Senate",54,"IND","Pamela A. Helming",11
"Monroe","Webster 9","State Senate",54,"IND","Pamela A. Helming",12
"Monroe","Webster 10","State Senate",54,"IND","Pamela A. Helming",31
"Monroe","Webster 11","State Senate",54,"IND","Pamela A. Helming",22
"Monroe","Webster 12","State Senate",54,"IND","Pamela A. Helming",21
"Monroe","Webster 13","State Senate",54,"IND","Pamela A. Helming",21
"Monroe","Webster 14","State Senate",54,"IND","Pamela A. Helming",14
"Monroe","Webster 15","State Senate",54,"IND","Pamela A. Helming",17
"Monroe","Webster 16","State Senate",54,"IND","Pamela A. Helming",18
"Monroe","Webster 17","State Senate",54,"IND","Pamela A. Helming",17
"Monroe","Webster 18","State Senate",54,"IND","Pamela A. Helming",11
"Monroe","Webster 19","State Senate",54,"IND","Pamela A. Helming",16
"Monroe","Webster 20","State Senate",54,"IND","Pamela A. Helming",23
"Monroe","Webster 21","State Senate",54,"IND","Pamela A. Helming",10
"Monroe","Webster 22","State Senate",54,"IND","Pamela A. Helming",21
"Monroe","Webster 23","State Senate",54,"IND","Pamela A. Helming",21
"Monroe","Webster 24","State Senate",54,"IND","Pamela A. Helming",33
"Monroe","Webster 25","State Senate",54,"IND","Pamela A. Helming",8
"Monroe","Webster 26","State Senate",54,"IND","Pamela A. Helming",24
"Monroe","Webster 27","State Senate",54,"IND","Pamela A. Helming",15
"Monroe","Webster 28","State Senate",54,"IND","Pamela A. Helming",12
"Monroe","Webster 29","State Senate",54,"IND","Pamela A. Helming",9
"Monroe","Webster 30","State Senate",54,"IND","Pamela A. Helming",13
"Monroe","Webster 31","State Senate",54,"IND","Pamela A. Helming",11
"Monroe","Webster 32","State Senate",54,"IND","Pamela A. Helming",21
"Monroe","Webster 33","State Senate",54,"IND","Pamela A. Helming",22
"Monroe","Webster 34","State Senate",54,"IND","Pamela A. Helming",7
"Monroe","Webster 35","State Senate",54,"IND","Pamela A. Helming",13
"Monroe","Webster 36","State Senate",54,"IND","Pamela A. Helming",16
"Monroe","Webster 37","State Senate",54,"IND","Pamela A. Helming",23
"Monroe","Webster 38","State Senate",54,"IND","Pamela A. Helming",18
"Monroe","Webster 39","State Senate",54,"IND","Pamela A. Helming",16
"Monroe","Webster 40","State Senate",54,"IND","Pamela A. Helming",19
"Monroe","Webster 41","State Senate",54,"IND","Pamela A. Helming",22
"Monroe","Webster 42","State Senate",54,"IND","Pamela A. Helming",20
"Monroe","Webster 43","State Senate",54,"IND","Pamela A. Helming",10
"Monroe","Webster 1","State Senate",54,"REF","Floyd Rayburn",13
"Monroe","Webster 2","State Senate",54,"REF","Floyd Rayburn",36
"Monroe","Webster 3","State Senate",54,"REF","Floyd Rayburn",5
"Monroe","Webster 4","State Senate",54,"REF","Floyd Rayburn",8
"Monroe","Webster 5","State Senate",54,"REF","Floyd Rayburn",19
"Monroe","Webster 6","State Senate",54,"REF","Floyd Rayburn",8
"Monroe","Webster 7","State Senate",54,"REF","Floyd Rayburn",13
"Monroe","Webster 8","State Senate",54,"REF","Floyd Rayburn",10
"Monroe","Webster 9","State Senate",54,"REF","Floyd Rayburn",15
"Monroe","Webster 10","State Senate",54,"REF","Floyd Rayburn",31
"Monroe","Webster 11","State Senate",54,"REF","Floyd Rayburn",14
"Monroe","Webster 12","State Senate",54,"REF","Floyd Rayburn",11
"Monroe","Webster 13","State Senate",54,"REF","Floyd Rayburn",11
"Monroe","Webster 14","State Senate",54,"REF","Floyd Rayburn",15
"Monroe","Webster 15","State Senate",54,"REF","Floyd Rayburn",11
"Monroe","Webster 16","State Senate",54,"REF","Floyd Rayburn",17
"Monroe","Webster 17","State Senate",54,"REF","Floyd Rayburn",16
"Monroe","Webster 18","State Senate",54,"REF","Floyd Rayburn",14
"Monroe","Webster 19","State Senate",54,"REF","Floyd Rayburn",17
"Monroe","Webster 20","State Senate",54,"REF","Floyd Rayburn",25
"Monroe","Webster 21","State Senate",54,"REF","Floyd Rayburn",13
"Monroe","Webster 22","State Senate",54,"REF","Floyd Rayburn",13
"Monroe","Webster 23","State Senate",54,"REF","Floyd Rayburn",10
"Monroe","Webster 24","State Senate",54,"REF","Floyd Rayburn",22
"Monroe","Webster 25","State Senate",54,"REF","Floyd Rayburn",5
"Monroe","Webster 26","State Senate",54,"REF","Floyd Rayburn",16
"Monroe","Webster 27","State Senate",54,"REF","Floyd Rayburn",12
"Monroe","Webster 28","State Senate",54,"REF","Floyd Rayburn",18
"Monroe","Webster 29","State Senate",54,"REF","Floyd Rayburn",6
"Monroe","Webster 30","State Senate",54,"REF","Floyd Rayburn",11
"Monroe","Webster 31","State Senate",54,"REF","Floyd Rayburn",16
"Monroe","Webster 32","State Senate",54,"REF","Floyd Rayburn",21
"Monroe","Webster 33","State Senate",54,"REF","Floyd Rayburn",24
"Monroe","Webster 34","State Senate",54,"REF","Floyd Rayburn",10
"Monroe","Webster 35","State Senate",54,"REF","Floyd Rayburn",9
"Monroe","Webster 36","State Senate",54,"REF","Floyd Rayburn",10
"Monroe","Webster 37","State Senate",54,"REF","Floyd Rayburn",17
"Monroe","Webster 38","State Senate",54,"REF","Floyd Rayburn",7
"Monroe","Webster 39","State Senate",54,"REF","Floyd Rayburn",17
"Monroe","Webster 40","State Senate",54,"REF","Floyd Rayburn",22
"Monroe","Webster 41","State Senate",54,"REF","Floyd Rayburn",14
"Monroe","Webster 42","State Senate",54,"REF","Floyd Rayburn",11
"Monroe","Webster 43","State Senate",54,"REF","Floyd Rayburn",11
"Monroe","Webster 1","State Senate",54,,"Scatter",0
"Monroe","Webster 2","State Senate",54,,"Scatter",0
"Monroe","Webster 3","State Senate",54,,"Scatter",0
"Monroe","Webster 4","State Senate",54,,"Scatter",0
"Monroe","Webster 5","State Senate",54,,"Scatter",0
"Monroe","Webster 6","State Senate",54,,"Scatter",0
"Monroe","Webster 7","State Senate",54,,"Scatter",0
"Monroe","Webster 8","State Senate",54,,"Scatter",0
"Monroe","Webster 9","State Senate",54,,"Scatter",0
"Monroe","Webster 10","State Senate",54,,"Scatter",0
"Monroe","Webster 11","State Senate",54,,"Scatter",0
"Monroe","Webster 12","State Senate",54,,"Scatter",0
"Monroe","Webster 13","State Senate",54,,"Scatter",0
"Monroe","Webster 14","State Senate",54,,"Scatter",0
"Monroe","Webster 15","State Senate",54,,"Scatter",0
"Monroe","Webster 16","State Senate",54,,"Scatter",0
"Monroe","Webster 17","State Senate",54,,"Scatter",0
"Monroe","Webster 18","State Senate",54,,"Scatter",0
"Monroe","Webster 19","State Senate",54,,"Scatter",0
"Monroe","Webster 20","State Senate",54,,"Scatter",3
"Monroe","Webster 21","State Senate",54,,"Scatter",1
"Monroe","Webster 22","State Senate",54,,"Scatter",1
"Monroe","Webster 23","State Senate",54,,"Scatter",0
"Monroe","Webster 24","State Senate",54,,"Scatter",0
"Monroe","Webster 25","State Senate",54,,"Scatter",0
"Monroe","Webster 26","State Senate",54,,"Scatter",2
"Monroe","Webster 27","State Senate",54,,"Scatter",1
"Monroe","Webster 28","State Senate",54,,"Scatter",0
"Monroe","Webster 29","State Senate",54,,"Scatter",0
"Monroe","Webster 30","State Senate",54,,"Scatter",0
"Monroe","Webster 31","State Senate",54,,"Scatter",0
"Monroe","Webster 32","State Senate",54,,"Scatter",0
"Monroe","Webster 33","State Senate",54,,"Scatter",0
"Monroe","Webster 34","State Senate",54,,"Scatter",0
"Monroe","Webster 35","State Senate",54,,"Scatter",0
"Monroe","Webster 36","State Senate",54,,"Scatter",1
"Monroe","Webster 37","State Senate",54,,"Scatter",0
"Monroe","Webster 38","State Senate",54,,"Scatter",0
"Monroe","Webster 39","State Senate",54,,"Scatter",0
"Monroe","Webster 40","State Senate",54,,"Scatter",0
"Monroe","Webster 41","State Senate",54,,"Scatter",0
"Monroe","Webster 42","State Senate",54,,"Scatter",0
"Monroe","Webster 43","State Senate",54,,"Scatter",0
"Monroe","Webster 1","State Senate",54,,"Blank and void",25
"Monroe","Webster 2","State Senate",54,,"Blank and void",62
"Monroe","Webster 3","State Senate",54,,"Blank and void",52
"Monroe","Webster 4","State Senate",54,,"Blank and void",24
"Monroe","Webster 5","State Senate",54,,"Blank and void",44
"Monroe","Webster 6","State Senate",54,,"Blank and void",31
"Monroe","Webster 7","State Senate",54,,"Blank and void",58
"Monroe","Webster 8","State Senate",54,,"Blank and void",37
"Monroe","Webster 9","State Senate",54,,"Blank and void",47
"Monroe","Webster 10","State Senate",54,,"Blank and void",95
"Monroe","Webster 11","State Senate",54,,"Blank and void",44
"Monroe","Webster 12","State Senate",54,,"Blank and void",61
"Monroe","Webster 13","State Senate",54,,"Blank and void",26
"Monroe","Webster 14","State Senate",54,,"Blank and void",30
"Monroe","Webster 15","State Senate",54,,"Blank and void",31
"Monroe","Webster 16","State Senate",54,,"Blank and void",66
"Monroe","Webster 17","State Senate",54,,"Blank and void",37
"Monroe","Webster 18","State Senate",54,,"Blank and void",34
"Monroe","Webster 19","State Senate",54,,"Blank and void",65
"Monroe","Webster 20","State Senate",54,,"Blank and void",51
"Monroe","Webster 21","State Senate",54,,"Blank and void",50
"Monroe","Webster 22","State Senate",54,,"Blank and void",50
"Monroe","Webster 23","State Senate",54,,"Blank and void",22
"Monroe","Webster 24","State Senate",54,,"Blank and void",124
"Monroe","Webster 25","State Senate",54,,"Blank and void",24
"Monroe","Webster 26","State Senate",54,,"Blank and void",56
"Monroe","Webster 27","State Senate",54,,"Blank and void",50
"Monroe","Webster 28","State Senate",54,,"Blank and void",48
"Monroe","Webster 29","State Senate",54,,"Blank and void",28
"Monroe","Webster 30","State Senate",54,,"Blank and void",47
"Monroe","Webster 31","State Senate",54,,"Blank and void",55
"Monroe","Webster 32","State Senate",54,,"Blank and void",42
"Monroe","Webster 33","State Senate",54,,"Blank and void",40
"Monroe","Webster 34","State Senate",54,,"Blank and void",28
"Monroe","Webster 35","State Senate",54,,"Blank and void",26
"Monroe","Webster 36","State Senate",54,,"Blank and void",33
"Monroe","Webster 37","State Senate",54,,"Blank and void",81
"Monroe","Webster 38","State Senate",54,,"Blank and void",42
"Monroe","Webster 39","State Senate",54,,"Blank and void",46
"Monroe","Webster 40","State Senate",54,,"Blank and void",111
"Monroe","Webster 41","State Senate",54,,"Blank and void",66
"Monroe","Webster 42","State Senate",54,,"Blank and void",64
"Monroe","Webster 43","State Senate",54,,"Blank and void",29
