Leg. Dist. 07,,,,,,,,,,,
"",30,382,185,137,21,13,12,5,1,0,8
"",31,508,291,133,28,23,13,10,0,0,10
"",32,456,248,142,19,19,10,7,3,1,7
"",33,322,146,120,21,12,9,5,0,0,9
"",34,626,265,277,36,14,11,3,0,0,20
"",35,314,176,87,16,10,9,5,0,0,11
"",36,321,196,73,13,11,7,7,0,0,14
"",37,337,145,125,17,20,7,4,3,0,16
"",38,288,166,63,12,15,6,4,0,0,22
"",39,157,87,47,4,3,2,1,0,0,13
"",40,242,114,88,18,6,7,4,2,0,3
"",41,403,217,115,18,14,14,7,1,0,17
"",42,440,182,179,30,19,12,6,1,0,11
"",43,364,185,116,23,13,8,8,1,0,10
Irondequoit,,,,,,,,,,,
"",44,721,323,283,35,23,23,6,2,0,26
"",45,317,163,102,20,10,9,4,1,0,8
"",46,396,192,142,15,12,10,3,2,0,20
"",47,156,79,62,7,3,1,2,0,0,2
"",48,370,172,130,32,12,6,5,3,0,10
"",49,536,260,189,38,11,11,9,2,1,15
"",50,346,186,104,15,9,12,4,1,0,15
"",51,490,230,172,36,16,9,6,5,1,15
"",52,479,266,131,19,17,14,10,2,0,20
"",53,381,195,129,12,17,5,1,0,0,22
"",54,126,66,35,13,2,5,1,0,0,4
"",55,462,276,113,24,16,16,4,0,1,12
"",56,346,197,109,15,6,5,7,0,0,7
"",57,556,276,190,31,22,11,6,1,0,19
"",58,491,261,138,37,18,10,6,2,0,19
"",59,364,166,127,27,13,4,5,2,2,18
"",60,428,203,139,31,11,17,5,1,0,21
"",61,504,261,167,30,17,8,3,3,0,15
"",62,423,205,144,28,11,15,4,1,0,15
"",63,328,162,113,22,10,9,5,2,0,5
"",64,202,140,31,2,10,3,2,1,0,13
"",65,300,174,86,13,9,5,4,0,0,9
"",66,246,179,38,6,7,1,2,2,0,11
"",67,311,156,101,18,14,3,4,0,1,14
"",68,426,229,140,21,13,8,4,4,0,7
Irondequoit,,"27,323","13,971","8,873","1,586",930,611,349,94,14,895
Ogden,,,,,,,,,,,
"",1,450,181,191,48,11,4,2,2,0,11
"",2,496,166,234,47,11,19,6,2,0,11
"",3,738,213,403,63,15,15,10,4,0,15
"",4,458,143,230,54,5,10,3,0,0,13
"",5,448,133,214,59,10,20,7,0,0,5
"",6,625,224,290,59,8,19,1,3,0,21
"",7,321,98,151,44,6,9,5,0,0,8
"",8,604,192,314,50,10,15,5,0,0,18
"",9,487,179,219,32,18,11,6,2,0,20
"",10,509,160,249,60,13,10,2,2,1,12
"",11,536,153,267,62,15,15,2,1,1,20
"",12,638,181,321,68,14,21,7,1,0,25
"",13,488,175,229,50,13,10,1,2,0,8
"",14,467,149,233,45,11,13,2,3,0,11
"",15,658,192,348,66,17,16,7,0,0,12
"",16,331,71,189,42,7,4,1,2,0,15
"",17,452,152,226,33,10,13,2,1,0,15
"",18,710,229,349,64,25,20,10,2,0,11
"",19,617,213,310,56,6,16,3,0,0,13
"",20,585,162,285,82,13,19,9,2,1,12
Ogden,,"10,618","3,366","5,252","1,084",238,279,91,29,3,276
Parma,,,,,,,,,,,
"",1,583,172,289,81,8,16,3,1,0,13
"",2,638,187,336,60,21,14,4,0,0,16
"",3,483,130,279,38,16,7,1,0,1,11
"",4,516,121,273,63,16,12,7,1,0,23
Parma,,,,,,,,,,,
"",5,373,108,184,50,6,15,1,0,0,9
"",6,250,66,140,23,12,6,0,0,0,3
"",7,493,152,249,59,13,8,2,1,0,9
"",8,642,240,280,65,19,10,5,0,0,23
"",9,548,161,275,68,8,9,5,1,0,21
"",10,544,137,270,92,18,11,5,1,1,9
"",11,583,195,264,66,19,14,5,1,0,19
"",12,662,228,298,54,26,21,6,1,0,28
"",13,933,260,490,86,23,34,6,1,0,33
"",14,465,158,210,50,15,11,1,1,0,19
"",15,598,163,296,66,21,20,7,3,0,22
Parma,,"8,311","2,478","4,133",921,241,208,58,12,2,258
Penfield,,,,,,,,,,,
"",1,250,126,83,17,4,6,4,0,0,10
"",2,463,211,184,31,10,13,5,2,0,7
"",3,446,184,181,43,14,8,5,1,0,10
"",4,668,213,309,76,14,14,10,4,0,28
"",5,495,221,181,33,21,13,8,2,0,16
"",6,433,171,205,27,5,9,6,1,0,9
"",7,464,214,161,39,16,12,5,5,0,12
"",8,392,163,154,25,24,8,5,3,1,9
"",9,561,332,155,28,15,11,11,3,0,6
"",10,380,179,136,21,21,7,2,0,0,14
"",11,310,161,109,13,11,4,2,0,0,10
"",12,488,249,174,27,11,15,3,0,0,9
"",13,671,314,254,45,20,7,7,1,0,23
Penfield,,,,,,,,,,,
"",14,619,196,311,60,12,17,4,2,0,17
"",15,743,337,296,48,19,17,6,3,0,17
"",16,225,106,85,7,9,8,7,0,0,3
"",17,499,220,197,36,10,11,13,4,0,8
"",18,377,175,144,18,11,13,5,1,0,10
"",19,719,331,288,37,19,14,7,4,0,19
"",20,579,257,243,47,11,6,3,1,0,11
"",21,563,289,176,30,22,14,8,1,0,23
"",22,493,249,164,33,12,11,9,2,0,13
"",23,675,299,264,45,20,10,13,4,0,20
"",24,659,253,286,51,20,21,8,2,1,17
"",25,427,161,201,32,7,8,7,2,0,9
"",26,340,150,130,24,8,7,3,3,0,15
"",27,526,261,193,37,14,10,3,1,1,6
"",28,452,215,159,29,7,15,5,3,0,19
"",29,690,345,234,45,17,14,12,2,0,21
"",30,864,371,380,65,13,10,5,4,1,15
"",31,315,167,107,15,9,3,5,1,1,7
"",32,335,189,116,11,4,4,4,1,0,6
"",33,450,202,164,47,10,15,4,3,1,4
"",34,472,197,206,35,7,6,3,1,0,17
"",35,723,335,270,45,12,30,7,1,0,23
"",36,511,233,197,32,16,11,9,1,1,11
"",37,922,367,441,62,6,17,3,2,0,24
"",38,335,126,160,20,9,8,2,0,0,10
"",39,400,175,155,37,11,11,5,0,0,6
Penfield,,,,,,,,,,,
"",40,662,280,302,27,10,11,5,4,2,21
"",41,639,242,319,32,11,16,4,1,0,14
"",42,477,185,227,31,7,10,2,2,0,13
Penfield,,"21,712","9,651","8,701","1,463",529,475,244,78,9,562
Perinton,,,,,,,,,,,
"",1,757,332,313,59,13,25,7,0,0,8
"",2,577,286,206,44,10,14,5,3,1,8
"",3,407,198,139,33,10,8,8,2,2,7
"",4,418,204,138,29,11,11,10,1,0,14
"",5,298,135,108,21,9,10,5,1,0,9
"",6,419,234,128,18,12,10,2,3,0,12
"",7,554,278,186,38,17,12,8,4,1,10
"",8,473,226,170,41,13,9,2,0,0,12
"",9,668,276,301,47,14,8,9,3,1,9
"",10,545,286,177,30,10,15,13,3,0,11
"",11,351,165,123,33,10,10,4,0,0,6
"",12,446,221,168,30,13,7,2,1,0,4
"",13,407,174,186,21,6,5,3,3,0,9
"",14,483,245,163,37,11,16,6,1,0,4
"",15,546,224,236,30,19,14,6,0,1,16
"",16,378,184,145,24,10,6,2,1,0,6
"",17,500,257,180,26,18,7,4,0,1,7
"",18,492,242,166,39,9,14,10,2,0,10
"",19,463,211,185,39,10,8,3,2,0,5
"",20,461,240,162,32,9,5,3,0,1,9
"",21,567,277,207,37,13,9,7,6,0,11
Perinton,,,,,,,,,,,
"",22,345,160,130,19,11,6,7,5,0,7
"",23,732,343,284,43,16,19,9,1,0,17
"",24,770,351,335,38,7,11,12,1,0,15
"",25,381,226,103,17,10,10,6,0,2,7
"",26,490,219,198,41,11,13,2,0,0,6
"",27,393,166,177,25,11,2,4,2,0,6
"",28,388,181,161,18,9,9,7,1,0,2
"",29,296,157,103,13,14,4,1,2,0,2
"",30,511,235,197,35,12,10,4,5,0,13
"",31,561,266,219,41,9,10,5,1,0,10
"",32,449,225,152,35,8,4,9,3,2,11
"",33,519,268,189,27,15,7,5,2,0,6
"",34,567,259,237,39,5,6,8,0,0,13
"",35,415,197,162,31,9,5,5,3,0,3
"",36,342,181,118,17,7,6,6,1,0,6
"",37,495,238,181,36,13,7,3,1,0,16
"",38,624,294,233,33,22,14,7,1,1,19
"",39,638,267,276,39,12,18,4,5,0,17
"",40,376,174,147,25,13,9,3,2,0,3
"",41,335,167,107,29,7,10,6,2,0,7
"",42,529,257,177,40,15,15,12,1,0,12
"",43,877,393,375,49,17,12,11,3,1,16
"",44,412,199,158,29,5,8,5,0,2,6
"",45,861,379,376,64,12,13,4,1,1,11
"",46,301,146,102,24,7,6,6,1,0,9
"",47,582,242,240,49,16,11,3,0,1,20
Perinton,,,,,,,,,,,
"",48,417,212,145,26,11,10,6,1,0,6
"",49,403,183,165,33,7,7,3,0,0,5
"",50,239,164,34,4,12,2,7,1,0,15
"",51,626,229,305,50,12,9,6,3,0,12
"",52,545,264,212,32,6,7,4,1,0,19
"",53,397,191,147,26,6,10,5,5,0,7
"",54,863,360,415,45,7,17,4,2,1,12
"",55,483,207,224,18,6,5,11,1,0,11
"",56,794,334,353,46,18,12,9,1,2,19
Perinton,,"28,166","13,229","10,924","1,844",625,547,328,95,21,553
Pittsford,,,,,,,,,,,
"",1,398,219,129,19,10,5,3,6,0,7
"",2,421,255,100,28,10,7,9,0,1,11
"",3,677,351,251,26,9,11,3,2,1,23
"",4,595,308,218,28,12,9,5,2,0,13
"",5,379,228,93,19,14,4,8,1,1,11
"",6,364,236,86,8,10,6,6,0,0,12
"",7,220,136,53,16,1,3,1,2,2,6
"",8,471,226,203,31,0,3,3,1,0,4
"",9,495,248,178,24,15,9,4,3,1,13
"",10,655,298,277,36,16,4,6,0,0,18
"",11,392,183,151,29,7,8,4,0,0,10
"",12,501,258,187,21,7,10,5,3,0,10
"",13,333,182,108,18,8,10,1,1,1,4
"",14,596,291,234,41,6,8,6,0,0,10
"",15,414,202,135,21,21,11,7,1,0,16
Pittsford,,,,,,,,,,,
"",16,417,212,148,19,12,11,4,1,0,10
"",17,606,354,179,28,15,12,8,1,0,9
"",18,430,241,137,16,12,7,5,0,0,12
"",19,305,136,114,32,7,5,0,2,0,9
"",20,503,275,158,31,13,5,5,0,0,16
"",21,519,290,170,26,8,10,6,0,0,9
"",22,589,328,201,28,9,6,8,2,1,6
"",23,413,184,167,34,4,9,4,0,1,10
"",24,539,269,201,34,5,9,4,0,0,17
"",25,583,324,199,27,11,8,4,1,0,9
"",26,486,238,179,23,14,13,8,3,0,8
"",27,449,235,149,31,13,7,1,1,1,11
"",28,428,236,142,14,12,8,3,3,1,9
"",29,455,202,187,21,10,12,3,2,1,17
"",30,435,258,146,13,8,1,5,0,0,4
"",31,595,302,228,27,13,10,1,0,0,14
"",32,525,289,179,19,8,10,1,3,0,16
"",33,735,336,296,47,20,16,7,2,0,11
"",34,850,426,331,32,17,9,6,2,0,27
Pittsford,,"16,773","8,756","5,914",867,357,276,154,45,12,392
Riga,,,,,,,,,,,
"",1,780,252,372,85,18,20,9,0,1,23
"",2,592,159,336,58,18,11,0,2,0,8
"",3,377,144,171,33,3,4,5,3,0,14
"",4,506,131,274,53,13,12,7,3,0,13
"",5,494,123,284,50,8,12,3,0,0,14
Riga,,,,,,,,,,,
"",6,478,131,244,65,7,14,5,0,0,12
Riga,,"3,227",940,"1,681",344,67,73,29,8,1,84
Sweden,,,,,,,,,,,
"",1,511,211,198,46,16,21,5,1,0,13
"",2,283,144,74,17,11,4,11,1,0,21
"",3,567,255,183,57,18,20,10,5,0,19
"",4,580,237,233,56,18,14,6,2,1,13
"",5,139,78,44,5,5,2,2,0,0,3
"",6,437,188,149,50,15,11,9,2,2,11
"",7,484,183,206,55,11,12,5,1,0,11
"",8,421,130,190,57,15,16,5,2,0,6
"",9,432,191,149,35,12,15,9,1,0,20
"",10,673,182,344,84,12,18,0,4,1,28
"",11,184,79,56,17,11,6,5,2,0,8
"",12,445,131,212,65,9,8,7,3,0,10
Sweden,,"5,156","2,009","2,038",544,153,147,74,24,4,163
Webster,,,,,,,,,,,
"",1,477,195,200,43,13,12,5,1,0,8
"",2,768,361,286,34,30,16,12,7,0,22
"",3,608,268,252,49,11,8,7,0,0,13
"",4,275,115,117,18,12,1,3,0,0,9
"",5,496,211,201,40,16,16,3,1,0,8
"",6,436,207,171,27,8,11,9,0,0,3
"",7,556,224,244,43,10,10,11,1,0,13
"",8,448,186,180,44,17,7,4,2,0,8
Webster,,,,,,,,,,,
"",9,506,190,226,47,13,6,9,2,0,13
"",10,"1,063",407,486,88,16,23,14,2,0,27
"",11,560,197,278,44,12,9,5,2,2,11
"",12,625,233,294,40,15,10,7,2,0,24
"",13,467,179,208,42,6,12,7,3,0,10
"",14,445,207,178,31,9,8,1,4,0,7
"",15,385,168,155,28,10,11,2,2,0,9
"",16,687,307,278,48,19,13,4,2,0,16
"",17,485,169,238,37,11,17,2,0,0,11
"",18,371,160,157,22,7,7,4,0,0,14
"",19,779,298,349,71,17,8,7,4,0,25
"",20,704,253,330,64,13,20,1,3,0,20
"",21,640,240,312,44,15,11,5,3,0,10
"",22,546,204,224,59,22,15,2,1,0,19
"",23,439,181,179,35,10,17,5,0,0,12
"",24,"1,222",480,530,109,22,25,14,2,2,38
"",25,262,99,120,20,6,7,1,0,0,9
"",26,566,225,243,39,17,15,4,3,1,19
"",27,646,277,280,44,8,12,6,1,0,18
"",28,517,194,233,43,11,13,8,1,0,14
"",29,349,167,133,18,10,6,2,1,0,12
"",30,382,213,90,20,19,8,10,1,0,21
"",31,613,242,270,56,13,7,4,0,0,21
"",32,694,235,333,72,14,14,7,3,0,16
"",33,518,222,208,41,18,13,5,1,0,10
"",34,303,127,127,20,8,7,3,2,0,9
Webster,,,,,,,,,,,
"",35,369,148,144,41,11,11,1,3,0,10
"",36,453,186,199,43,5,6,4,0,1,9
"",37,877,371,370,58,24,21,7,1,0,25
"",38,557,267,214,31,12,11,6,3,0,13
"",39,474,225,187,31,10,7,6,0,0,8
"",40,"1,126",530,448,61,24,13,10,1,0,39
"",41,693,252,320,60,15,13,6,1,0,26
"",42,557,214,235,51,14,16,4,1,0,22
"",43,443,183,199,31,8,8,5,1,0,8
Webster,,"24,387","10,017","10,426","1,887",581,501,242,68,6,659
TOWNS,,"266,087","117,876","104,725","19,137","7,109","5,894","2,896",848,166,"7,436"
GRAND TOTAL:,,"336,386","168,660","113,840","20,883","10,195","6,856","4,095","1,071",231,"10,555"
